match_type,match_value,normalized_value,decision,source,source_date
company_exact,アビスト,アビスト,high,JPX,2026-06-30
company_exact,シグマクシス・ホールディングス,シグマクシスホールディングス,high,JPX,2026-06-30
company_exact,ウィルグループ,ウィルグループ,high,JPX,2026-06-30
company_exact,ヒューマン・メタボローム・テクノロジーズ,ヒューマンメタボロームテクノロジーズ,high,JPX,2026-06-30
company_exact,ウエスコホールディングス,ウエスコホールディングス,high,JPX,2026-06-30
company_exact,エンバイオ・ホールディングス,エンバイオホールディングス,high,JPX,2026-06-30
company_exact,ミトラグループ,ミトラグループ,high,JPX,2026-06-30
company_exact,フリークアウト・ホールディングス,フリークアウトホールディングス,high,JPX,2026-06-30
company_exact,レアジョブ,レアジョブ,high,JPX,2026-06-30
company_exact,リクルートホールディングス,リクルートホールディングス,high,JPX,2026-06-30
company_exact,エラン,エラン,high,JPX,2026-06-30
company_exact,ツガミ,ツガミ,high,JPX,2026-06-30
company_exact,オークマ,オークマ,high,JPX,2026-06-30
company_exact,芝浦機械,芝浦機械,high,JPX,2026-06-30
company_exact,アマダ,アマダ,high,JPX,2026-06-30
company_exact,アイダエンジニアリング,アイダエンジニアリング,high,JPX,2026-06-30
company_exact,岡本工作機械製作所,岡本工作機械製作所,high,JPX,2026-06-30
company_exact,ＦＵＪＩ,fuji,high,JPX,2026-06-30
company_exact,牧野フライス製作所,牧野フライス製作所,high,JPX,2026-06-30
company_exact,オーエスジー,オーエスジー,high,JPX,2026-06-30
company_exact,小池酸素工業,小池酸素工業,high,JPX,2026-06-30
company_exact,ダイジェット工業,ダイジェット工業,high,JPX,2026-06-30
company_exact,旭ダイヤモンド工業,旭ダイヤモンド工業,high,JPX,2026-06-30
company_exact,ＤＭＧ森精機,dmg森精機,high,JPX,2026-06-30
company_exact,ソディック,ソディック,high,JPX,2026-06-30
company_exact,西部電機,西部電機,high,JPX,2026-06-30
company_exact,ＮＩＴＴＯＫＵ,nittoku,high,JPX,2026-06-30
company_exact,ディスコ,ディスコ,high,JPX,2026-06-30
company_exact,ヤマザキ,ヤマザキ,high,JPX,2026-06-30
company_exact,小田原エンジニアリング,小田原エンジニアリング,high,JPX,2026-06-30
company_exact,タケダ機械,タケダ機械,high,JPX,2026-06-30
company_exact,日東工器,日東工器,high,JPX,2026-06-30
company_exact,高松機械工業,高松機械工業,high,JPX,2026-06-30
company_exact,エーワン精密,エーワン精密,high,JPX,2026-06-30
company_exact,日進工具,日進工具,high,JPX,2026-06-30
company_exact,和井田製作所,和井田製作所,high,JPX,2026-06-30
company_exact,ミクロン精密,ミクロン精密,high,JPX,2026-06-30
company_exact,エスティック,エスティック,high,JPX,2026-06-30
company_exact,パンチ工業,パンチ工業,high,JPX,2026-06-30
company_exact,中村超硬,中村超硬,high,JPX,2026-06-30
company_exact,冨士ダイス,冨士ダイス,high,JPX,2026-06-30
company_exact,ＯＮＥ　ＧＲＯＵＰ,onegroup,high,JPX,2026-06-30
company_exact,土木管理総合試験所,土木管理総合試験所,high,JPX,2026-06-30
company_exact,デンタス,デンタス,high,JPX,2026-06-30
company_exact,ブランジスタ,ブランジスタ,high,JPX,2026-06-30
company_exact,ＡｐｐＢａｎｋ,appbank,high,JPX,2026-06-30
company_exact,日本郵政,日本郵政,high,JPX,2026-06-30
company_exact,ＧＭＯメディア,gmoメディア,high,JPX,2026-06-30
company_exact,タメニー,タメニー,high,JPX,2026-06-30
company_exact,メタリアル,メタリアル,high,JPX,2026-06-30
company_exact,ベルシステム２４ホールディングス,ベルシステム24ホールディングス,high,JPX,2026-06-30
company_exact,鎌倉新書,鎌倉新書,high,JPX,2026-06-30
company_exact,ＳＭＮ,smn,high,JPX,2026-06-30
company_exact,一蔵,一蔵,high,JPX,2026-06-30
company_exact,グローバルキッズＣＯＭＰＡＮＹ,グローバルキッズcompany,high,JPX,2026-06-30
company_exact,フェニックスバイオ,フェニックスバイオ,high,JPX,2026-06-30
company_exact,エアトリ,エアトリ,high,JPX,2026-06-30
company_exact,バーチャレクス・ホールディングス,バーチャレクスホールディングス,high,JPX,2026-06-30
company_exact,アトラエ,アトラエ,high,JPX,2026-06-30
company_exact,ホープ,ホープ,high,JPX,2026-06-30
company_exact,ストライクグループ,ストライクグループ,high,JPX,2026-06-30
company_exact,ソラスト,ソラスト,high,JPX,2026-06-30
company_exact,キャリア,キャリア,high,JPX,2026-06-30
company_exact,セラク,セラク,high,JPX,2026-06-30
company_exact,インソース,インソース,high,JPX,2026-06-30
company_exact,豊和工業,豊和工業,high,JPX,2026-06-30
company_exact,石川製作所,石川製作所,high,JPX,2026-06-30
company_exact,リケンＮＰＲ,リケンnpr,high,JPX,2026-06-30
company_exact,津田駒工業,津田駒工業,high,JPX,2026-06-30
company_exact,エンシュウ,エンシュウ,high,JPX,2026-06-30
company_exact,島精機製作所,島精機製作所,high,JPX,2026-06-30
company_exact,西部技研,西部技研,high,JPX,2026-06-30
company_exact,ＪＲＣ,jrc,high,JPX,2026-06-30
company_exact,守谷輸送機工業,守谷輸送機工業,high,JPX,2026-06-30
company_exact,ＡＩメカテック,aiメカテック,high,JPX,2026-06-30
company_exact,ジェイ・イー・ティ,ジェイイーティ,high,JPX,2026-06-30
company_exact,オーケーエム,オーケーエム,high,JPX,2026-06-30
company_exact,ＳＡＮＥＩ,sanei,high,JPX,2026-06-30
company_exact,木村工機,木村工機,high,JPX,2026-06-30
company_exact,ＡＣＳＬ,acsl,high,JPX,2026-06-30
company_exact,ＫＬＡＳＳ,klass,high,JPX,2026-06-30
company_exact,オプトラン,オプトラン,high,JPX,2026-06-30
company_exact,イワキポンプ,イワキポンプ,high,JPX,2026-06-30
company_exact,フリュー,フリュー,high,JPX,2026-06-30
company_exact,ナガオカ,ナガオカ,high,JPX,2026-06-30
company_exact,ヤマシンフィルタ,ヤマシンフィルタ,high,JPX,2026-06-30
company_exact,ヒラノテクシード,ヒラノテクシード,high,JPX,2026-06-30
company_exact,テクノスマート,テクノスマート,high,JPX,2026-06-30
company_exact,日阪製作所,日阪製作所,high,JPX,2026-06-30
company_exact,横田製作所,横田製作所,high,JPX,2026-06-30
company_exact,ゲームカードホールディングス,ゲームカードホールディングス,high,JPX,2026-06-30
company_exact,やまびこ,やまびこ,high,JPX,2026-06-30
company_exact,野村マイクロ・サイエンス,野村マイクロサイエンス,high,JPX,2026-06-30
company_exact,エヌ・ピー・シー,エヌピーシー,high,JPX,2026-06-30
company_exact,藤商事,藤商事,high,JPX,2026-06-30
company_exact,平田機工,平田機工,high,JPX,2026-06-30
company_exact,ＰＥＧＡＳＵＳ,pegasus,high,JPX,2026-06-30
company_exact,マルマエ,マルマエ,high,JPX,2026-06-30
company_exact,コンバム,コンバム,high,JPX,2026-06-30
company_exact,タツモ,タツモ,high,JPX,2026-06-30
company_exact,ゼネラルパッカー,ゼネラルパッカー,high,JPX,2026-06-30
company_exact,ナブテスコ,ナブテスコ,high,JPX,2026-06-30
company_exact,三井海洋開発,三井海洋開発,high,JPX,2026-06-30
company_exact,レオン自動機,レオン自動機,high,JPX,2026-06-30
company_exact,ＳＭＣ,smc,high,JPX,2026-06-30
company_exact,シリウスビジョン,シリウスビジョン,high,JPX,2026-06-30
company_exact,ホソカワミクロン,ホソカワミクロン,high,JPX,2026-06-30
company_exact,ユニオンツール,ユニオンツール,high,JPX,2026-06-30
company_exact,瑞光,瑞光,high,JPX,2026-06-30
company_exact,オイレス工業,オイレス工業,high,JPX,2026-06-30
company_exact,日精エー・エス・ビー機械,日精エーエスビー機械,high,JPX,2026-06-30
company_exact,靜甲,靜甲,high,JPX,2026-06-30
company_exact,サトー,サトー,high,JPX,2026-06-30
company_exact,技研製作所,技研製作所,high,JPX,2026-06-30
company_exact,日本エアーテック,日本エアーテック,high,JPX,2026-06-30
company_exact,カワタ,カワタ,high,JPX,2026-06-30
company_exact,オカダアイヨン,オカダアイヨン,high,JPX,2026-06-30
company_exact,ワイエイシイホールディングス,ワイエイシイホールディングス,high,JPX,2026-06-30
company_exact,小松製作所,小松製作所,high,JPX,2026-06-30
company_exact,住友重機械工業,住友重機械工業,high,JPX,2026-06-30
company_exact,日立建機,日立建機,high,JPX,2026-06-30
company_exact,日工,日工,high,JPX,2026-06-30
company_exact,サンセイ,サンセイ,high,JPX,2026-06-30
company_exact,巴工業,巴工業,high,JPX,2026-06-30
company_exact,井関農機,井関農機,high,JPX,2026-06-30
company_exact,ＴＯＷＡ,towa,high,JPX,2026-06-30
company_exact,丸山製作所,丸山製作所,high,JPX,2026-06-30
company_exact,北川鉄工所,北川鉄工所,high,JPX,2026-06-30
company_exact,タクミナ,タクミナ,high,JPX,2026-06-30
company_exact,ローツェ,ローツェ,high,JPX,2026-06-30
company_exact,ハーモニック・ドライブ・システムズ,ハーモニックドライブシステムズ,high,JPX,2026-06-30
company_exact,タカキタ,タカキタ,high,JPX,2026-06-30
company_exact,クボタ,クボタ,high,JPX,2026-06-30
company_exact,北川精機,北川精機,high,JPX,2026-06-30
company_exact,荏原実業,荏原実業,high,JPX,2026-06-30
company_exact,東洋エンジニアリング,東洋エンジニアリング,high,JPX,2026-06-30
company_exact,三菱化工機,三菱化工機,high,JPX,2026-06-30
company_exact,月島ホールディングス,月島ホールディングス,high,JPX,2026-06-30
company_exact,ＴＥＩＫＯＫＵ,teikoku,high,JPX,2026-06-30
company_exact,明治機械,明治機械,high,JPX,2026-06-30
company_exact,東京機械製作所,東京機械製作所,high,JPX,2026-06-30
company_exact,石井表記,石井表記,high,JPX,2026-06-30
company_exact,テセック,テセック,high,JPX,2026-06-30
company_exact,タカトリ,タカトリ,high,JPX,2026-06-30
company_exact,新東工業,新東工業,high,JPX,2026-06-30
company_exact,澁谷工業,澁谷工業,high,JPX,2026-06-30
company_exact,太平製作所,太平製作所,high,JPX,2026-06-30
company_exact,フリージア・マクロス,フリージアマクロス,high,JPX,2026-06-30
company_exact,アイチ　コーポレーション,アイチコーポレーション,high,JPX,2026-06-30
company_exact,キクカワエンタープライズ,キクカワエンタープライズ,high,JPX,2026-06-30
company_exact,プラコー,プラコー,high,JPX,2026-06-30
company_exact,小森コーポレーション,小森コーポレーション,high,JPX,2026-06-30
company_exact,鶴見製作所,鶴見製作所,high,JPX,2026-06-30
company_exact,日本ギア工業,日本ギア工業,high,JPX,2026-06-30
company_exact,三精テクノロジーズ,三精テクノロジーズ,high,JPX,2026-06-30
company_exact,酒井重工業,酒井重工業,high,JPX,2026-06-30
company_exact,東京自働機械製作所,東京自働機械製作所,high,JPX,2026-06-30
company_exact,荏原製作所,荏原製作所,high,JPX,2026-06-30
company_exact,酉島製作所,酉島製作所,high,JPX,2026-06-30
company_exact,ＡＩＲＭＡＮ,airman,high,JPX,2026-06-30
company_exact,電業社機械製作所,電業社機械製作所,high,JPX,2026-06-30
company_exact,千代田化工建設,千代田化工建設,high,JPX,2026-06-30
company_exact,ダイキン工業,ダイキン工業,high,JPX,2026-06-30
company_exact,オルガノ,オルガノ,high,JPX,2026-06-30
company_exact,トーヨーカネツ,トーヨーカネツ,high,JPX,2026-06-30
company_exact,栗田工業,栗田工業,high,JPX,2026-06-30
company_exact,椿本チエイン,椿本チエイン,high,JPX,2026-06-30
company_exact,日機装,日機装,high,JPX,2026-06-30
company_exact,木村化工機,木村化工機,high,JPX,2026-06-30
company_exact,レイズネクスト,レイズネクスト,high,JPX,2026-06-30
company_exact,オリエンタルチエン工業,オリエンタルチエン工業,high,JPX,2026-06-30
company_exact,アネスト岩田,アネスト岩田,high,JPX,2026-06-30
company_exact,トリニティ工業,トリニティ工業,high,JPX,2026-06-30
company_exact,ダイフク,ダイフク,high,JPX,2026-06-30
company_exact,昭和真空,昭和真空,high,JPX,2026-06-30
company_exact,サムコ,サムコ,high,JPX,2026-06-30
company_exact,加藤製作所,加藤製作所,high,JPX,2026-06-30
company_exact,加地テック,加地テック,high,JPX,2026-06-30
company_exact,ヤマダコーポレーション,ヤマダコーポレーション,high,JPX,2026-06-30
company_exact,油研工業,油研工業,high,JPX,2026-06-30
company_exact,タダノ,タダノ,high,JPX,2026-06-30
company_exact,宇野澤組鐵工所,宇野澤組鐵工所,high,JPX,2026-06-30
company_exact,不二精機,不二精機,high,JPX,2026-06-30
company_exact,兼松エンジニアリング,兼松エンジニアリング,high,JPX,2026-06-30
company_exact,鈴茂器工,鈴茂器工,high,JPX,2026-06-30
company_exact,ＣＫＤ,ckd,high,JPX,2026-06-30
company_exact,小倉クラッチ,小倉クラッチ,high,JPX,2026-06-30
company_exact,平和,平和,high,JPX,2026-06-30
company_exact,理想科学工業,理想科学工業,high,JPX,2026-06-30
company_exact,ＳＡＮＫＹＯ,sankyo,high,JPX,2026-06-30
company_exact,日本金銭機械,日本金銭機械,high,JPX,2026-06-30
company_exact,マースグループホールディングス,マースグループホールディングス,high,JPX,2026-06-30
company_exact,ガリレイ,ガリレイ,high,JPX,2026-06-30
company_exact,高見沢サイバネティックス,高見沢サイバネティックス,high,JPX,2026-06-30
company_exact,ユニバーサルエンターテインメント,ユニバーサルエンターテインメント,high,JPX,2026-06-30
company_exact,オーイズミ,オーイズミ,high,JPX,2026-06-30
company_exact,ダイコク電機,ダイコク電機,high,JPX,2026-06-30
company_exact,竹内製作所,竹内製作所,high,JPX,2026-06-30
company_exact,ヒーハイスト,ヒーハイスト,high,JPX,2026-06-30
company_exact,アマノ,アマノ,high,JPX,2026-06-30
company_exact,ＪＵＫＩ,juki,high,JPX,2026-06-30
company_exact,サンデン,サンデン,high,JPX,2026-06-30
company_exact,ジャノメ,ジャノメ,high,JPX,2026-06-30
company_exact,ブラザー工業,ブラザー工業,high,JPX,2026-06-30
company_exact,マックス,マックス,high,JPX,2026-06-30
company_exact,モリタホールディングス,モリタホールディングス,high,JPX,2026-06-30
company_exact,グローリー,グローリー,high,JPX,2026-06-30
company_exact,新晃工業,新晃工業,high,JPX,2026-06-30
company_exact,大和冷機工業,大和冷機工業,high,JPX,2026-06-30
company_exact,セガサミーホールディングス,セガサミーホールディングス,high,JPX,2026-06-30
company_exact,ＴＰＲ,tpr,high,JPX,2026-06-30
company_exact,ツバキ・ナカシマ,ツバキナカシマ,high,JPX,2026-06-30
company_exact,ホシザキ,ホシザキ,high,JPX,2026-06-30
company_exact,ＴＶＥ,tve,high,JPX,2026-06-30
company_exact,ニチダイ,ニチダイ,high,JPX,2026-06-30
company_exact,放電精密加工研究所,放電精密加工研究所,high,JPX,2026-06-30
company_exact,大豊工業,大豊工業,high,JPX,2026-06-30
company_exact,日本精工,日本精工,high,JPX,2026-06-30
company_exact,ＮＴＮ,ntn,high,JPX,2026-06-30
company_exact,ジェイテクト,ジェイテクト,high,JPX,2026-06-30
company_exact,不二越,不二越,high,JPX,2026-06-30
company_exact,ミネベアミツミ,ミネベアミツミ,high,JPX,2026-06-30
company_exact,日本トムソン,日本トムソン,high,JPX,2026-06-30
company_exact,ＴＨＫ,thk,high,JPX,2026-06-30
company_exact,ＹＵＳＨＩＮ,yushin,high,JPX,2026-06-30
company_exact,ＫＶＫ,kvk,high,JPX,2026-06-30
company_exact,前澤給装工業,前澤給装工業,high,JPX,2026-06-30
company_exact,イーグル工業,イーグル工業,high,JPX,2026-06-30
company_exact,ヨシタケ,ヨシタケ,high,JPX,2026-06-30
company_exact,ＰＩＬＬＡＲ,pillar,high,JPX,2026-06-30
company_exact,岡野バルブ製造,岡野バルブ製造,high,JPX,2026-06-30
company_exact,ＮＩＴＴＡＮ,nittan,high,JPX,2026-06-30
company_exact,ＮＦＫホールディングス,nfkホールディングス,high,JPX,2026-06-30
company_exact,宮入バルブ製作所,宮入バルブ製作所,high,JPX,2026-06-30
company_exact,中北製作所,中北製作所,high,JPX,2026-06-30
company_exact,ハマイ,ハマイ,high,JPX,2026-06-30
company_exact,キッツ,キッツ,high,JPX,2026-06-30
company_exact,日立製作所,日立製作所,high,JPX,2026-06-30
company_exact,三菱電機,三菱電機,high,JPX,2026-06-30
company_exact,富士電機,富士電機,high,JPX,2026-06-30
company_exact,東洋電機製造,東洋電機製造,high,JPX,2026-06-30
company_exact,安川電機,安川電機,high,JPX,2026-06-30
company_exact,シンフォニアテクノロジー,シンフォニアテクノロジー,high,JPX,2026-06-30
company_exact,明電舎,明電舎,high,JPX,2026-06-30
company_exact,オリジン,オリジン,high,JPX,2026-06-30
company_exact,山洋電気,山洋電気,high,JPX,2026-06-30
company_exact,デンヨー,デンヨー,high,JPX,2026-06-30
company_exact,三相電機,三相電機,high,JPX,2026-06-30
company_exact,オキサイド,オキサイド,high,JPX,2026-06-30
company_exact,アスタリスク,アスタリスク,high,JPX,2026-06-30
company_exact,ＰＨＣホールディングス,phcホールディングス,high,JPX,2026-06-30
company_exact,湖北工業,湖北工業,high,JPX,2026-06-30
company_exact,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,kokusaielectric,high,JPX,2026-06-30
company_exact,ソシオネクスト,ソシオネクスト,high,JPX,2026-06-30
company_exact,ワカ製作所,ワカ製作所,high,JPX,2026-06-30
company_exact,ベイカレント,ベイカレント,high,JPX,2026-06-30
company_exact,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,orchestraholdings,high,JPX,2026-06-30
company_exact,アイモバイル,アイモバイル,high,JPX,2026-06-30
company_exact,ＷＡＳＨハウス,washハウス,high,JPX,2026-06-30
company_exact,ディスラプターズ,ディスラプターズ,high,JPX,2026-06-30
company_exact,ＭＳ－Ｊａｐａｎ,ms-japan,high,JPX,2026-06-30
company_exact,船場,船場,high,JPX,2026-06-30
company_exact,日宣,日宣,high,JPX,2026-06-30
company_exact,ジャパンエレベーターサービスホールディングス,ジャパンエレベーターサービスホールディングス,high,JPX,2026-06-30
company_exact,インターネットインフィニティー,インターネットインフィニティー,high,JPX,2026-06-30
company_exact,フルテック,フルテック,high,JPX,2026-06-30
company_exact,グリーンズ,グリーンズ,high,JPX,2026-06-30
company_exact,旅工房,旅工房,high,JPX,2026-06-30
company_exact,ディーエムソリューションズ,ディーエムソリューションズ,high,JPX,2026-06-30
company_exact,ツナググループ・ホールディングス,ツナググループホールディングス,high,JPX,2026-06-30
company_exact,ＧａｍｅＷｉｔｈ,gamewith,high,JPX,2026-06-30
company_exact,エスユーエス,エスユーエス,high,JPX,2026-06-30
company_exact,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,ms&consulting,high,JPX,2026-06-30
company_exact,ＡＩＡＩグループ,aiaiグループ,high,JPX,2026-06-30
company_exact,クックビズ,クックビズ,high,JPX,2026-06-30
company_exact,エル・ティー・エス,エルティーエス,high,JPX,2026-06-30
company_exact,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,hanatourjapan,high,JPX,2026-06-30
company_exact,ジーニー,ジーニー,high,JPX,2026-06-30
company_exact,みらいワークス,みらいワークス,high,JPX,2026-06-30
company_exact,ミダックホールディングス,ミダックホールディングス,high,JPX,2026-06-30
company_exact,要興業,要興業,high,JPX,2026-06-30
company_exact,神戸天然物化学,神戸天然物化学,high,JPX,2026-06-30
company_exact,共和コーポレーション,共和コーポレーション,high,JPX,2026-06-30
company_exact,キュービーネットホールディングス,キュービーネットホールディングス,high,JPX,2026-06-30
company_exact,オープングループ,オープングループ,high,JPX,2026-06-30
company_exact,ＣＲＡＶＩＡ,cravia,high,JPX,2026-06-30
company_exact,コンヴァノ,コンヴァノ,high,JPX,2026-06-30
company_exact,揚工舎,揚工舎,high,JPX,2026-06-30
company_exact,ベストワンドットコム,ベストワンドットコム,high,JPX,2026-06-30
company_exact,コレックホールディングス,コレックホールディングス,high,JPX,2026-06-30
company_exact,ログリー,ログリー,high,JPX,2026-06-30
company_exact,ライトアップ,ライトアップ,high,JPX,2026-06-30
company_exact,三櫻工業,三櫻工業,high,JPX,2026-06-30
company_exact,マキタ,マキタ,high,JPX,2026-06-30
company_exact,東芝テック,東芝テック,high,JPX,2026-06-30
company_exact,芝浦メカトロニクス,芝浦メカトロニクス,high,JPX,2026-06-30
company_exact,マブチモーター,マブチモーター,high,JPX,2026-06-30
company_exact,ニデック,ニデック,high,JPX,2026-06-30
company_exact,筑波精工,筑波精工,high,JPX,2026-06-30
company_exact,ＨＰＣシステムズ,hpcシステムズ,high,JPX,2026-06-30
company_exact,エブレン,エブレン,high,JPX,2026-06-30
company_exact,バルミューダ,バルミューダ,high,JPX,2026-06-30
company_exact,ＱＤレーザ,qdレーザ,high,JPX,2026-06-30
company_exact,シキノハイテック,シキノハイテック,high,JPX,2026-06-30
company_exact,ユー・エム・シー・エレクトロニクス,ユーエムシーエレクトロニクス,high,JPX,2026-06-30
company_exact,トレックス・セミコンダクター,トレックスセミコンダクター,high,JPX,2026-06-30
company_exact,東光高岳,東光高岳,high,JPX,2026-06-30
company_exact,ダブル・スコープ,ダブルスコープ,high,JPX,2026-06-30
company_exact,宮越ホールディングス,宮越ホールディングス,high,JPX,2026-06-30
company_exact,ダイヘン,ダイヘン,high,JPX,2026-06-30
company_exact,ＪＡＬＣＯホールディングス,jalcoホールディングス,high,JPX,2026-06-30
company_exact,ＳＥＭＩＴＥＣ,semitec,high,JPX,2026-06-30
company_exact,テラプローブ,テラプローブ,high,JPX,2026-06-30
company_exact,テクノホライゾン,テクノホライゾン,high,JPX,2026-06-30
company_exact,ヤーマン,ヤーマン,high,JPX,2026-06-30
company_exact,ＪＶＣケンウッド,jvcケンウッド,high,JPX,2026-06-30
company_exact,ＣＧＳホールディングス,cgsホールディングス,high,JPX,2026-06-30
company_exact,ＪＮグループ,jnグループ,high,JPX,2026-06-30
company_exact,大日光・エンジニアリング,大日光エンジニアリング,high,JPX,2026-06-30
company_exact,寺崎電気産業,寺崎電気産業,high,JPX,2026-06-30
company_exact,ミマキエンジニアリング,ミマキエンジニアリング,high,JPX,2026-06-30
company_exact,戸上電機製作所,戸上電機製作所,high,JPX,2026-06-30
company_exact,大崎電気工業,大崎電気工業,high,JPX,2026-06-30
company_exact,オムロン,オムロン,high,JPX,2026-06-30
company_exact,森尾電機,森尾電機,high,JPX,2026-06-30
company_exact,かわでん,かわでん,high,JPX,2026-06-30
company_exact,日東工業,日東工業,high,JPX,2026-06-30
company_exact,ＩＤＥＣ,idec,high,JPX,2026-06-30
company_exact,正興電機製作所,正興電機製作所,high,JPX,2026-06-30
company_exact,不二電機工業,不二電機工業,high,JPX,2026-06-30
company_exact,インスペック,インスペック,high,JPX,2026-06-30
company_exact,シライ電子工業,シライ電子工業,high,JPX,2026-06-30
company_exact,メディアリンクス,メディアリンクス,high,JPX,2026-06-30
company_exact,ユビテック,ユビテック,high,JPX,2026-06-30
company_exact,太洋テクノレックス,太洋テクノレックス,high,JPX,2026-06-30
company_exact,オプトエレクトロニクス,オプトエレクトロニクス,high,JPX,2026-06-30
company_exact,リバーエレテック,リバーエレテック,high,JPX,2026-06-30
company_exact,アドテック　プラズマ　テクノロジー,アドテックプラズマテクノロジー,high,JPX,2026-06-30
company_exact,ジーエス・ユアサ　コーポレーション,ジーエスユアサコーポレーション,high,JPX,2026-06-30
company_exact,サクサ,サクサ,high,JPX,2026-06-30
company_exact,ＢＵＦＦＡＬＯ,buffalo,high,JPX,2026-06-30
company_exact,エスケーエレクトロニクス,エスケーエレクトロニクス,high,JPX,2026-06-30
company_exact,テクノメディカ,テクノメディカ,high,JPX,2026-06-30
company_exact,ズーム,ズーム,high,JPX,2026-06-30
company_exact,キャストリコ,キャストリコ,high,JPX,2026-06-30
company_exact,トラース・オン・プロダクト,トラースオンプロダクト,high,JPX,2026-06-30
company_exact,ダイヤモンドエレクトリックホールディングス,ダイヤモンドエレクトリックホールディングス,high,JPX,2026-06-30
company_exact,日本電気,日本電気,high,JPX,2026-06-30
company_exact,富士通,富士通,high,JPX,2026-06-30
company_exact,沖電気工業,沖電気工業,high,JPX,2026-06-30
company_exact,電気興業,電気興業,high,JPX,2026-06-30
company_exact,サンケン電気,サンケン電気,high,JPX,2026-06-30
company_exact,アイホン,アイホン,high,JPX,2026-06-30
company_exact,ウインテスト,ウインテスト,high,JPX,2026-06-30
company_exact,ルネサスエレクトロニクス,ルネサスエレクトロニクス,high,JPX,2026-06-30
company_exact,セイコーエプソン,セイコーエプソン,high,JPX,2026-06-30
company_exact,ワコム,ワコム,high,JPX,2026-06-30
company_exact,アルバック,アルバック,high,JPX,2026-06-30
company_exact,アクセル,アクセル,high,JPX,2026-06-30
company_exact,ピクセラ,ピクセラ,high,JPX,2026-06-30
company_exact,サン電子,サン電子,high,JPX,2026-06-30
company_exact,ＥＩＺＯ,eizo,high,JPX,2026-06-30
company_exact,ジャパンディスプレイ,ジャパンディスプレイ,high,JPX,2026-06-30
company_exact,日本信号,日本信号,high,JPX,2026-06-30
company_exact,京三製作所,京三製作所,high,JPX,2026-06-30
company_exact,大同信号,大同信号,high,JPX,2026-06-30
company_exact,能美防災,能美防災,high,JPX,2026-06-30
company_exact,ホーチキ,ホーチキ,high,JPX,2026-06-30
company_exact,星和電機,星和電機,high,JPX,2026-06-30
company_exact,エレコム,エレコム,high,JPX,2026-06-30
company_exact,パナソニック　ホールディングス,パナソニックホールディングス,high,JPX,2026-06-30
company_exact,シャープ,シャープ,high,JPX,2026-06-30
company_exact,アンリツ,アンリツ,high,JPX,2026-06-30
company_exact,ＯＳＧコーポレーション,osgコーポレーション,high,JPX,2026-06-30
company_exact,ソニーグループ,ソニーグループ,high,JPX,2026-06-30
company_exact,ＴＤＫ,tdk,high,JPX,2026-06-30
company_exact,帝国通信工業,帝国通信工業,high,JPX,2026-06-30
company_exact,タムラ製作所,タムラ製作所,high,JPX,2026-06-30
company_exact,ザインエレクトロニクス,ザインエレクトロニクス,high,JPX,2026-06-30
company_exact,アルプスアルパイン,アルプスアルパイン,high,JPX,2026-06-30
company_exact,池上通信機,池上通信機,high,JPX,2026-06-30
company_exact,東京コスモス電機,東京コスモス電機,high,JPX,2026-06-30
company_exact,ＴＢグループ,tbグループ,high,JPX,2026-06-30
company_exact,天昇電気工業,天昇電気工業,high,JPX,2026-06-30
company_exact,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,santecholdings,high,JPX,2026-06-30
company_exact,アルチザネットワークス,アルチザネットワークス,high,JPX,2026-06-30
company_exact,日本電波工業,日本電波工業,high,JPX,2026-06-30
company_exact,鈴木,鈴木,high,JPX,2026-06-30
company_exact,ＲＶＨ,rvh,high,JPX,2026-06-30
company_exact,メイコー,メイコー,high,JPX,2026-06-30
company_exact,日本トリム,日本トリム,high,JPX,2026-06-30
company_exact,フォスター電機,フォスター電機,high,JPX,2026-06-30
company_exact,名古屋電機工業,名古屋電機工業,high,JPX,2026-06-30
company_exact,ＳＭＫ,smk,high,JPX,2026-06-30
company_exact,ヨコオ,ヨコオ,high,JPX,2026-06-30
company_exact,ティアック,ティアック,high,JPX,2026-06-30
company_exact,ホシデン,ホシデン,high,JPX,2026-06-30
company_exact,ヒロセ電機,ヒロセ電機,high,JPX,2026-06-30
company_exact,日本航空電子工業,日本航空電子工業,high,JPX,2026-06-30
company_exact,ＴＯＡ,toa,high,JPX,2026-06-30
company_exact,マクセル,マクセル,high,JPX,2026-06-30
company_exact,古野電気,古野電気,high,JPX,2026-06-30
company_exact,スミダコーポレーション,スミダコーポレーション,high,JPX,2026-06-30
company_exact,伊豆シャボテンリゾート,伊豆シャボテンリゾート,high,JPX,2026-06-30
company_exact,アイコム,アイコム,high,JPX,2026-06-30
company_exact,大井電気,大井電気,high,JPX,2026-06-30
company_exact,リオン,リオン,high,JPX,2026-06-30
company_exact,新コスモス電機,新コスモス電機,high,JPX,2026-06-30
company_exact,アオイ電子,アオイ電子,high,JPX,2026-06-30
company_exact,精工技研,精工技研,high,JPX,2026-06-30
company_exact,アライドテレシスホールディングス,アライドテレシスホールディングス,high,JPX,2026-06-30
