address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
1330057 東京都,最終更新日時： 2026/08/24 17:15 法人番号 9011701012274 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ボックス・ワン ボックスワン エンタメ業界 デザイン業界 旅行業界 広告業界 通信業界 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 通信業界 / 放送事業(CATV等) イベント、各種展示会、商業施設などに関する レンタル業務及び企画、設計、施工 ,株式会社ボックス・ワン,keep,,-,,https://db.grip.website/detail/9011701012274,MEOハブ候補,https://box1.co.jp/
1010047 東京都千代田区内神田１丁目２番１０号,最終更新日時： 2026/08/24 17:16 法人番号 4010001119578 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ビジネス・フォーラム事務局 ビジネスフォーラムジムキョク コンサルティング業界 教育業界 デザイン業界 広告業界 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 ビジネスセミナー事業 セミナーマーケティング事業 ビジネスイベントの企画・運営事業 ,株式会社ビジネス・フォーラム事務局,keep,,代表者名 井内 康徳,,https://db.grip.website/detail/4010001119578,MEOハブ候補,https://www.b-forum.net/corporate/
5320011 大阪府大阪市淀川区西中島６丁目１番１５号,最終更新日時： 2026/08/24 17:16 法人番号 3120001061695 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社エスピージャパン エスピージャパン エンタメ業界 デザイン業界 旅行業界 広告業界 ゲーム業界 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 ■各種イベント物販運営 イベント・展示会・展覧会内の物販運営管理業務 ■店舗運営プロデュース イベントショップ及び常設店舗の立ち上げ、運営プロデュース ショップ内レイアウト設計 ■各種オリジナルグッズ製作・開発 イベントオリジナルグッズ・ノベルティの製作、プロデュース イベントオリジナルグッズの販売計画 ■イベント事業プロデュース イベント事業の立ち上げ、企画制作、運営 ■展示会・展覧会事業プロデュース 展示会・展覧会事業の立ち上げ、出展依頼・交渉業務 出展調整・出展事務局運営 ,株式会社エスピージャパン,keep,,代表者名 代表取締役／吉江 正,,https://db.grip.website/detail/3120001061695,MEOハブ候補,http://www.spjapan.co.jp/
1500002 東京都渋谷区渋谷２丁目２４番１２号,最終更新日時： 2026/08/24 17:16 法人番号 2011001025611 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ロッキング・オン ロッキングオン エンタメ業界 出版業界 広告業界 マスコミ業界 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 ・洋楽誌『rockin'on』編集・広告営業業務 ・邦楽誌『ROCKIN'ON JAPAN』編集・広告営業業務 ・カルチャー誌『CUT』編集・広告営業業務 ・音楽情報サイト『rockinon.com』の編集・広告営業業務 ,株式会社ロッキング・オン,keep,,代表者名 代表取締役 山崎洋一郎,,https://db.grip.website/detail/2011001025611,MEOハブ候補,https://www.rockinon.co.jp/
1100005 東京都,最終更新日時： 2026/08/24 17:16 法人番号 2010501053246 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ネクストデザイン ネクストデザイン 教育業界 人材業界 広告業界 人材業界 / 人材紹介 人材業界 / 人材派遣 人材業界 / 業務請負(アウトソーシング) 広告業界 / 総合広告代理店 ■マーケティング支援 └SNS運用・広告運用・コンテンツ制作など、ワンストップで提供しています。 ■クリエイター育成事業 └安心してクリエイターデビューできるよう、充実した研修を提供しています。 ■営業代行サービス └ターゲット選定なども含め、取引先を支援しています。 ■業務委託・アウトソーシング（BPO） └メール対応、カスタマーサポートなどを通し、取引先の業務効率と品質向上を支援しています。 ,株式会社ネクストデザイン,keep,,代表者名 代表取締役 安藤 圭太,,https://db.grip.website/detail/2010501053246,MEOハブ候補,https://www.next-designs.com/
1410031 東京都品川区西五反田７丁目９番２号ＫＤＸ五反田ビル５階,最終更新日時： 2026/08/24 17:16 法人番号 9010701019239 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社インタラクティブパートナーズ インタラクティブパートナーズ IT・ソフトウェア業界 コンサルティング業界 広告業界 IT・ソフトウェア業界 / システム受託開発(SIer・SES) 広告業界 / 総合広告代理店 ◆総合マーケティング事業 ・パフォーマンスマーケティング ・コンサルソリューション ・マーケティングDX ・リサーチアナリティクス ◆メディア運用事業 ・メディア開発 ・コンテンツ運用 ・データベースマーケティング 【自社Webメディア】 美容系メディア『chocure（チョキュア）』、金融系メディア『おかねの教科書』、お金と暮らしの総合メディア『＠next（アットネクスト）』を運営中です。 ,株式会社インタラクティブパートナーズ,keep,,-,,https://db.grip.website/detail/9010701019239,MEOハブ候補,https://www.interactive-partners.com/
1500013 東京都渋谷区恵比寿１丁目８番１１号,最終更新日時： 2026/08/24 17:16 法人番号 6011001045110 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ブルームソリューションズ コンサルティング業界 外食業界 人材業界 広告業界 外食業界 / 居酒屋・ダイニング 人材業界 / 人材紹介 人材業界 / 人材派遣 人材業界 / 求人広告・メディア 人材業界 / 業務請負(アウトソーシング) 広告業界 / 総合広告代理店 ■求人広告代理店事業 ■採用コンサルティング事業 ■デザインクリエイティブ事業 【グループ関連会社】 ■株式会社ブルーム ■株式会社ブルームダイニング ■株式会社ブルームパートナーズ ,株式会社ブルームソリューションズ,keep,,代表者名 代表取締役社長／平古場 伸,,https://db.grip.website/detail/6011001045110,MEOハブ候補,https://www.bloom-solutions.com/company/about/
8150075 福岡県福岡市南区長丘５丁目２５番１２号,最終更新日時： 2026/08/24 17:16 法人番号 2290001024348 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 サインエフェクト株式会社 サインエフェクト 建設・工事業界 その他の業界 広告業界 その他の業界 / その他 広告業界 / 総合広告代理店 屋外広告物の企画・製作・施工 商業施設 各種サイン工事 イベント関連 展示施設 企画設計施工 インクジェット出力等 屋外広告物申請 ,サインエフェクト株式会社,keep,,代表者名 代表取締役 渕上 美保子,,https://db.grip.website/detail/2290001024348,MEOハブ候補,https://www.signeffect.co.jp/
1000005 東京都,最終更新日時： 2026/08/24 17:15 法人番号 1010001035258 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社アイガー アイガー 食品業界 外食業界 その他の業界 広告業界 その他の業界 / その他 広告業界 / 総合広告代理店 広告業 ,株式会社アイガー,keep,,代表者名 代表取締役 木田 裕士,,https://db.grip.website/detail/1010001035258,MEOハブ候補,https://field.ne.jp
8120016 福岡県福岡市博多区博多駅南６丁目２番６号,最終更新日時： 2026/08/24 17:16 法人番号 9290001090045 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社エムマーケットエージェンシー エムマーケットエージェンシー エンタメ業界 生活用品業界 広告業界 マスコミ業界 通信業界 広告業界 / 総合広告代理店 通信業界 / 放送事業(CATV等) ■広告代理店業 ■福岡の特撮コンテンツを活用した企業の広告宣伝・販売促進および ■マーケティングに関する企画 ■ヒーローコンテンツの製作および販売 ＼＼ドゲンジャーズについてはコチラをチェック／／ 各種SNSやHPで、 ドゲンジャーズや関連会社悪の秘密結社 に関わる情報を発信中♪ ▼ドゲンジャーズ公式サイト dogengers.com ▼ドゲンジャーズ公式X x.com/dogengers ▼株式会社悪の秘密結社公式HP akunohimitsukessya.com ▼株式会社悪の秘密結社公式TikTok https://www.tiktok.com/@ahk_inc?_t=ZS-90QITcoKbQX&_r=1 ▼公式YouTube www.youtube.com/@ahk-inc ,株式会社エムマーケットエージェンシー,keep,,代表者名 代表取締役 下青木 秀輝,,https://db.grip.website/detail/9290001090045,MEOハブ候補,https://mmarketagency.jp/
7300032 広島県広島市中区立町２番３０号,最終更新日時： 2026/08/24 17:17 法人番号 9240001001171 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ウツミ屋総合サービス ウツミヤソウゴウサービス 食品業界 小売業界 金融業界 広告業界 不動産業界 広告業界 / 総合広告代理店 生命保険代理業、損害保険代理業 有価証券（株券等）担保貸付業 広告代理業 宅地建物取引業、不動産賃貸業 食品、物品等販売業 ,株式会社ウツミ屋総合サービス,keep,,代表者名 打海 健太,,https://db.grip.website/detail/9240001001171,MEOハブ候補,https://www.u-ss.co.jp/
4810037 愛知県北名古屋市鍜治ケ一色西二丁目１４１番地,最終更新日時： 2026/08/24 17:16 法人番号 8180001021078 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社メイセイプリント メイセイプリント 出版業界 広告業界 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 圧着ＤＭ、宛名印字 ,株式会社メイセイプリント,keep,,代表者名 渡辺 達也,,https://db.grip.website/detail/8180001021078,MEOハブ候補,https://meisei-print.jp/
5300015 大阪府大阪市北区中崎西３丁目１番２号,最終更新日時： 2026/08/24 17:16 法人番号 1120001112005 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社アプリス アプリス エンタメ業界 外食業界 教育業界 旅行業界 広告業界 広告業界 / 総合広告代理店 Webやグラフィック広告の企画・立案・制作 放課後自習室の運営 講師派遣 飲食店の運営 宿泊研修施設の運営 ,株式会社アプリス,keep,,代表者名 代表取締役社長 檜浦 達也,,https://db.grip.website/detail/1120001112005,MEOハブ候補,https://www.aplis-net.co.jp/
3200024 栃木県宇都宮市栄町６番１０号,最終更新日時： 2026/08/24 17:16 法人番号 1060001003623 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 伴印刷株式会社 バンインサツ エンタメ業界 デザイン業界 出版業界 広告業界 マスコミ業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 セールスプロモーション クリエイティブ 各種情報サービス 印刷・加工・大判出力 ,伴印刷株式会社,keep,,代表者名 代表取締役 伴 誠,,https://db.grip.website/detail/1060001003623,MEOハブ候補,https://www.bannet.com/
3300061 埼玉県さいたま市浦和区常盤６丁目２番１０号,最終更新日時： 2026/08/24 17:16 法人番号 1030001001002 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社エーオン エーオン エンタメ業界 Web・デジタルマーケティング業界 デザイン業界 広告業界 マスコミ業界 通信業界 Web・デジタルマーケティング業界 / デジタルコンテンツ制作 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 通信業界 / 放送事業(CATV等) ■テレビ番組の企画・制作 ■CMの企画・制作 ■ビデオパッケージの企画・制作 ■映像ディスプレイの企画・制作・施工 ■配信業務 ,株式会社エーオン,keep,,代表者名 代表取締役 西出 拓也,,https://db.grip.website/detail/1030001001002,MEOハブ候補,https://www.a-on.jp/
5300005 大阪府大阪市北区中之島２丁目３番３３号三井物産ビル,最終更新日時： 2026/08/24 17:16 法人番号 5120001044434 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社スーパーステーション スーパーステーション エンタメ業界 デザイン業界 広告業界 マスコミ業界 通信業界 デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 通信業界 / 放送事業(CATV等) 各種プロジェクトデザイン （コンテンツプロデュース、ブランドプロモーション、都市開発、人材育成など） ,株式会社スーパーステーション,keep,,代表者名 代表取締役社長 野村 卓也,,https://db.grip.website/detail/5120001044434,MEOハブ候補,https://www.superstation.co.jp/
5300001 大阪府大阪市北区梅田3-1-3,最終更新日時： 2026/08/24 17:16 法人番号 8120001020325 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 三和サインワークス株式会社 サンワサインワークス 建設・工事業界 素材・一般製造業界 電機・電子・精密機器業界 広告業界 広告業界 / 総合広告代理店 広告業界 / 屋外広告・交通広告 屋外広告塔、店舗サイン、内装サイン、デジタルサイネージなどの企画、デザイン、製造、施工、メンテナンスまでを一貫して行う。商業施設や企業のブランディングを支えるサインソリューションを提供。 ,三和サインワークス株式会社,keep,,06-6453-3002,,https://db.grip.website/detail/8120001020325,MEOハブ候補,https://www.sanwa-signworks.co.jp/
4000024 山梨県甲府市北口２丁目６番１０号,最終更新日時： 2026/08/24 17:16 法人番号 2090001002299 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社山梨日日新聞社 ヤマナシニチニチシンブンシャ 出版業界 広告業界 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 「山梨日日新聞」の発行 文化、スポーツ振興のために展覧会や大会運営 デジタル版「さんにちEye」の運営 ,株式会社山梨日日新聞社,keep,,代表者名 社長 野口英一,,https://db.grip.website/detail/2090001002299,MEOハブ候補,https://www.sannichi.co.jp/
1130033 東京都,最終更新日時： 2026/08/24 17:16 法人番号 3010501034798 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社アイデアログ アイデアログ IT・ソフトウェア業界 自動車・乗り物業界 外食業界 その他の業界 広告業界 IT・ソフトウェア業界 / システム受託開発(SIer・SES) 外食業界 / レストラン・食堂 その他の業界 / その他 広告業界 / 総合広告代理店 メディアDX事業 マーケティングDX事業 「会場ベストサーチ」への新規施設取引の拡大 「スぺなび」への新規スペース取引の拡大 広告プランの提案・販売 既存顧客との継続的なリレーション構築 ,株式会社アイデアログ,keep,,代表者名 代表取締役 大野 敦之,,https://db.grip.website/detail/3010501034798,MEOハブ候補,https://idealog.co.jp/
4600008 愛知県名古屋市中区栄２丁目２番１７号名古屋情報センタービル１階,最終更新日時： 2026/08/20 18:25 法人番号 4180001044693 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社プレス・トーク プレストーク デザイン業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 オンデマンド印刷を事業の核とし、 外商・店舗・印刷通販の3チャネルで商業印刷物を受注。 企画デザインから各種印刷・加工まで一貫生産が可能。 ◇営業品目◇ グラフィックデザイン、DTP作業 商業印刷物全般（名刺、カード、はがき、封筒、伝票、ポスター、フライヤー、パンフレット、カタログ、冊子など） ノベルティ（うちわ、カレンダー、クリアファイル、アドマスクなど） 貸会議室・セミナー事業 ,株式会社プレス・トーク,keep,,代表者名 代表取締役 安藤 利幸,,https://db.grip.website/detail/4180001044693,MEOハブ候補,https://presstalk.co.jp/
1540001 東京都世田谷区池尻３丁目１９番１０号ＮＫビル１階,最終更新日時： 2026/08/24 17:16 法人番号 2013201010244 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社フリー・ウエイブ フリーウエイブ エンタメ業界 その他の業界 広告業界 マスコミ業界 エンタメ業界 / 音楽・芸能プロダクション その他の業界 / その他 広告業界 / 総合広告代理店 外国人モデル・タレント・ナレーターの紹介、および外国人タレントの斡旋。登録者数2500名。 ,株式会社フリー・ウエイブ,keep,,03-6453-2744,,https://db.grip.website/detail/2013201010244,MEOハブ候補,https://f-w.co.jp/about/company.html
7320057 広島県広島市東区二葉の里３丁目５番４号,最終更新日時： 2026/08/24 17:16 法人番号 8240001009554 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 広島放送株式会社 ヒロシマホウソウ エンタメ業界 広告業界 マスコミ業界 通信業界 広告業界 / 総合広告代理店 通信業界 / 放送事業(CATV等) テレビ番組企画制作 テレビCM企画制作 ビデオパッケージ企画制作 ,広島放送株式会社,keep,,代表者名 代表取締役社長 山下 浩史,,https://db.grip.website/detail/8240001009554,MEOハブ候補,https://www.kohhoh.co.jp/
3200043 栃木県宇都宮市桜１丁目１番５号,最終更新日時： 2026/08/24 17:17 法人番号 6060001000319 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 足利興業株式会社 アシカガコウギョウ 金融業界 広告業界 通信業界 金融業界 / 生命・損害保険 金融業界 / クレジット・ローン 広告業界 / 総合広告代理店 通信業界 / 移動体通信(キャリア) 通信業界 / ISP(プロバイダ) 通信業界 / データセンター 損害保険代理業・生命保険の募集に関する業務・広告代理店・ケーブルテレビ受付申込 ,足利興業株式会社,keep,,代表者名 取締役社長 星野 貢,,https://db.grip.website/detail/6060001000319,MEOハブ候補,https://ashiko.co.jp/
2130032 神奈川県川崎市高津区久地２丁目２２番１２号,最終更新日時： 2026/08/24 17:16 法人番号 8020001066428 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社スタジオニイヨンロク スタジオニイヨンロク エンタメ業界 広告業界 マスコミ業界 通信業界 広告業界 / 総合広告代理店 通信業界 / 放送事業(CATV等) コマーシャルフィルム撮影スタジオレンタル業 ,株式会社スタジオニイヨンロク,keep,,代表者名 代表取締役社長 平岡 靖規,,https://db.grip.website/detail/8020001066428,MEOハブ候補,http://www.studio246.co.jp/blank.html
1040033 東京都,最終更新日時： 2026/08/20 18:25 法人番号 6011001106283 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社はこ ハコ IT・ソフトウェア業界 コンサルティング業界 その他の業界 出版業界 広告業界 IT・ソフトウェア業界 / システム受託開発(SIer・SES) その他の業界 / その他 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 アイデアサポート事業 マーケティング活動（市場調査、商品計画、 広告、広報、販売 促進、PR、出版等）の 企画、実施、請負及び支援業務 各種セミナー、講演会等の企画、開催、 運営及び管理 各種システム、ソフトウェア等の企画、設計、 開発、運用、製造、販売、管理及び保守 ホームページの企画、制作、保守、 管理及び運営 教育に関する教材の企画、開発、制作及び販売 インターネットを利用した各種サービス等の 企画、制作、販売、配信、運営及び管理 ,株式会社はこ,keep,,代表者名 代表取締役 亀谷 誠一郎,,https://db.grip.website/detail/6011001106283,MEOハブ候補,https://www.ha-ko.co.jp/
1560041 東京都,最終更新日時： 2026/08/24 17:16 法人番号 1012401021688 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 イズアーク株式会社 イズアーク 建設・工事業界 広告業界 不動産業界 建設・工事業界 / 総合建設(ゼネコン) 広告業界 / 総合広告代理店 土木及び建築の設計、監理及び施工 不動産の売買、賃貸、仲介及び管理 建築資材、和洋家具、室内装備品、家庭用器具等の輸出入及び売買 広告、宣伝、販売促進の企画、制作 広告代理店業出版物の企画、制作、編集及び販売 インターネットのホームページの企画、制作及び管理 通信販売業務 上記に附帯する一切の事業 【許可・免許】 建設業許可 東京都知事（特－3） 第 140375号 一級建築士事務所 東京都知事登録 第58750号 古物商 東京都公安委員会 第303261308554号 ,イズアーク株式会社,keep,,代表者名 代表取締役 橋本 立幹,,https://db.grip.website/detail/1012401021688,MEOハブ候補,https://isarc.co.jp/
1010041 東京都千代田区神田須田町１丁目２４番地４,最終更新日時： 2026/08/24 17:16 法人番号 2010001107980 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社コロンブスマン コロンブスマン デザイン業界 その他 広告業界 デザイン業界 / 空間・インテリアデザイン その他 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 営業支援、マーケティング支援および経営コンサルティング事業を展開。 ,株式会社コロンブスマン,keep,,03-6206-8430,,https://db.grip.website/detail/2010001107980,MEOハブ候補,https://columbusman.co.jp/company/
1940004 東京都,最終更新日時： 2026/08/24 17:16 法人番号 1012301003051 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社グレイ美術 グレイビジュツ 建設・工事業界 エンタメ業界 デザイン業界 広告業界 マスコミ業界 建設・工事業界 / 総合建設(ゼネコン) デザイン業界 / 空間・インテリアデザイン 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 空間体験プロデュース 総合美術製作(TV、CM、イベントなど) ＜許可番号＞ ■建設業 東京都知事許可(特-4) 第121258号 ■一級建築士事務所 東京都知事登録 第49638号 当社は創業から40年以上培ってきた クオリティと発想力を強みに、 TVや映画、イベント・プロモーションの 空間プロデュースを中心に、 企画提案から制作、実現まで一貫サポート。 クライアントの評価も高く、 右肩上がりで成長中！ ,株式会社グレイ美術,keep,,代表者名 代表取締役会長 浜崎 哲義,,https://db.grip.website/detail/1012301003051,MEOハブ候補,https://grayart.co.jp/
1030024 東京都中央区日本橋小舟町２番１号３階,最終更新日時： 2026/08/24 17:16 法人番号 6180001007946 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 エー・アール・ティ株式会社 エンタメ業界 出版業界 広告業界 マスコミ業界 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 出版・広告 ,エー・アール・ティ株式会社,keep,,代表者名 代表取締役社長 堀内 貴栄,,https://db.grip.website/detail/6180001007946,MEOハブ候補,https://www.a-r-t.co.jp/
1740056 東京都,最終更新日時： 2026/08/24 20:19 法人番号 9010401041682 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 サカタラボステーション株式会社 サカタラボステーション 建設・工事業界 デザイン業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 店舗・屋外・交通に関連する広告・販促物の製作を出力・加工・施工と一貫したサービスを提供しています。 【取扱製品について】 商業施設・駅構内などの広告サイン、POP製作・施工を手掛けています。 ■電飾看板 ■ウインドウフィルム ■駅や空港内広告サイン ■店内装飾 ■屋外広告やロードサイン など ※多くを自社工場で製作しています。 ,サカタラボステーション株式会社,keep,,-,,https://db.grip.website/detail/9010401041682,MEOハブ候補,https://labostation.co.jp/
5400018 大阪府大阪市中央区粉川町５番５号,最終更新日時： 2026/08/24 17:16 法人番号 8120001081788 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社伸光クリエイト シンコウクリエイト デザイン業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 広告宣伝に関する企画立案・制作 印刷物全般にわたる企画立案・制作 販売促進に関するイベント・企画・立案並びに実施 映像表現に関する企画立案・制作 印刷業及び製版業 前各号に附帯する一切の業務 フィロソフィー手帳制作 ママ・マーケティング 【グループ会社】 伸光洋紙株式会社 ,株式会社伸光クリエイト,keep,,代表者名 代表取締役社長／五十嵐貴俊,,https://db.grip.website/detail/8120001081788,MEOハブ候補,https://shinko-create.co.jp/
5520001 大阪府,最終更新日時： 2026/08/24 17:16 法人番号 7120001029391 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 テン工業株式会社 テンコウギョウ デザイン業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 看板・標識（プランニング・設計・施工） 販売促進用POPの製作、及び販売 各種デジタルプリント出力及び販売 ※水性、油性、溶剤系インクジェット（屋外・屋内・電飾用） スクリーン印刷及び販売 ビニール・ターポリンの高周波加工及び販売 旗・幕・のぼり及び帆布製品製作販売 各種マーキングフィルム加工及び施工 インテリアコーディネートフィルム（内装材） 【建設業の許可】 大阪府知事（般-6）第133591号 ,テン工業株式会社,keep,,代表者名 代表取締役／岩本 茂樹,,https://db.grip.website/detail/7120001029391,MEOハブ候補,https://www.the10.co.jp/
1050004 東京都,最終更新日時： 2026/08/24 17:16 法人番号 3010401032786 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 内海産業株式会社 ウツミサンギョウ デザイン業界 その他の業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン その他の業界 / その他 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 購買促進・販売促進 プレミアムグッズ・SPツールの企画開発・販売 エリアキャンペーン・イベント・展示会の企画立案 購買促進・販売促進専門誌の発行 ,内海産業株式会社,keep,,代表者名 代表取締役 長野 慎,,https://db.grip.website/detail/3010401032786,MEOハブ候補,https://utsumi-sp.co.jp/
5300044 大阪府大阪市北区東天満２丁目９番２号,最終更新日時： 2026/08/24 17:16 法人番号 1120001089565 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 マコム・プラニング株式会社 マコムプラニング 医療・福祉業界 教育業界 広告業界 広告業界 / 総合広告代理店 ■広告・販促物の企画制作 ■障がい児童福祉施設「このこのアート」運営 ■障がい児童福祉施設「とろんこアカデミー」運営 ■多機能型障がい者施設「Wick college」運営 ,マコム・プラニング株式会社,keep,,代表者名 代表取締役 鍵谷 篤,,https://db.grip.website/detail/1120001089565,MEOハブ候補,https://macom-p.com/
5370003 大阪府大阪市東成区神路２丁目９番６号,最終更新日時： 2026/08/24 17:16 法人番号 2122001023635 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 宏文印刷株式会社 コウブンインサツ その他の業界 出版業界 広告業界 その他の業界 / その他 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 一般商業印刷 オフセット印刷・デジタル印刷機を用いて、カタログ、冊子、パンフレット、リーフレット、ポスター、DMなどの商業印刷物の製造を行っ ています。 ,宏文印刷株式会社,keep,,代表者名 代表取締役 家里 隆,,https://db.grip.website/detail/2122001023635,MEOハブ候補,https://kobun-pr.co.jp/corporate.html
1530051 東京都目黒区上目黒３丁目３番１４号,最終更新日時： 2026/07/05 11:19 法人番号 5013201000399 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社アルケ通信社 アルケツウシンシャ Web・デジタルマーケティング業界 広告業界 Web・デジタルマーケティング業界 / Web広告運用・コンサル 広告業界 / 総合広告代理店 東京都目黒区に本社を置く、1987年設立のダイレクトレスポンスマーケティングに特化した総合広告代理店です。「デジタルとマーケティングの技術で、オンラインとオフラインを融合させる」をコンセプトに、クライアントの顧客創造を多角的に支援しています。主な事業内容は、ダイレクトメール（DM）の企画・デザイン・印刷・発送までを一気通貫で提供するワンストップサービスを核に、Webサイト制作、Web広告運用、SEO対策、CRM戦略の立案、バリアブル印刷を活用したOne to Oneマーケティングなど多岐にわたります。最大の特徴は、大手不動産流通業界やデベロッパーを中心に培った圧倒的な実績と、紙媒体（オフライン）とデジタル（オンライン）を高度に組み合わせたメディアミックスの提案力にあります。35年以上の歴史で蓄積されたレスポンスデータと分析力を武器に、投資効果を最大化させる最適なコミュニケーションを設計。顧客の「成果」に愚直に向き合い、企業の持続的な成長に貢献し続けるダイレクトマーケティングのプロフェッショナル集団です。 ,株式会社アルケ通信社,keep,,代表者名 成田 時信,,https://db.grip.website/detail/5013201000399,MEOハブ候補,https://www.arche.co.jp/
0010907 北海道札幌市北区新琴似七条１丁目２番３９号,最終更新日時： 2026/04/11 11:21 法人番号 1430001009624 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ニトリパブリック ニトリパブリック 広告業界 広告業界 / 総合広告代理店 広告業 ,株式会社ニトリパブリック,keep,,代表者名 山本 哲夫,,https://db.grip.website/detail/1430001009624,MEOハブ候補,https://www.np-inc.jp/
