batch_no,sample_position,sheet_row,company_name,url,contact_url,proposal_class,existing_evidence,classification,reason,official_status,contact_status,form_exists,service_hits,client_hits,weak_only_hits,enterprise_review_term,final_url,contact_final_url,evidence_pages
23,41,1142,株式会社三協舎印刷所,http://sankyosya.co.jp/,http://sankyosya.co.jp/contact/,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,http://sankyosya.co.jp/,http://sankyosya.co.jp/contact/,
24,1,1152,HOTARU株式会社,https://hotaru.ltd/,https://hotaru.ltd/contact/,S｜地域印刷・販促物・ポスティング支援,大阪府印刷工業組合公式会員：商業印刷・販促物・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://hotaru.ltd/,https://hotaru.ltd/contact/,https://hotaru.ltd/business/ / https://hotaru.ltd/case/ / https://hotaru.ltd/case/h-industry/
24,11,1162,ヘリオグラビア印刷株式会社,http://www.heliogravure.co.jp/,http://www.heliogravure.co.jp/contact/contact.html,S｜地域印刷・販促物・ポスティング支援,大阪府印刷工業組合公式会員：商業印刷・販促物・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,no,,,,,http://www.heliogravure.co.jp/,http://www.heliogravure.co.jp/contact/contact.html,http://www.heliogravure.co.jp/about/about.html#business_policy / http://www.heliogravure.co.jp/service/service-top.html / http://www.heliogravure.co.jp/service/maiyou.html
24,21,1172,大信印刷株式会社,https://dprint.co.jp/,https://dprint.co.jp/contact,S｜地域印刷・販促物・ポスティング支援,大阪府印刷工業組合公式会員：商業印刷・販促物・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,制作実績,,,https://dprint.co.jp/,https://dprint.co.jp/contact/,https://dprint.co.jp/services/ / https://dprint.co.jp/works/ / https://dprint.co.jp/item/post-1235/
24,31,1182,富士精版印刷株式会社,https://www.fujiseihan.co.jp/,https://www.fujiseihan.co.jp/contact/,S｜地域印刷・販促物・ポスティング支援,大阪府印刷工業組合公式会員：商業印刷・販促物・企画制作,review_form,実フォームを機械確認できず,200,200,no,ホームページ制作 / プロモーション,観光 / 制作実績,,,https://www.fujiseihan.co.jp/,https://www.fujiseihan.co.jp/contact/,https://www.fujiseihan.co.jp/concierge/ / https://www.fujiseihan.co.jp/business/ / https://www.fujiseihan.co.jp/business/creative/
24,41,1192,明文堂工業株式会社,https://www.meibundo.co.jp/,https://www.meibundo.co.jp/information,S｜地域印刷・販促物・ポスティング支援,大阪府印刷工業組合公式会員：商業印刷・販促物・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.meibundo.co.jp/,https://www.meibundo.co.jp/information,https://www.meibundo.co.jp/information/plant / https://www.meibundo.co.jp/information/plant/kobe / https://www.meibundo.co.jp/contact/contact-products
25,1,1202,おうち・ぷらす株式会社,https://ouchiplus.design/,https://ouchiplus.design/reform/,H｜店舗内装・設計施工・什器・設備支援,日本店装チェーン公式会員：商業施設・店舗の企画設計・施工・什器制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / クリニック,,,https://ouchiplus.design/,https://ouchiplus.design/reform/,https://ouchiplus.design/works/
25,11,1212,株式会社日研,https://nikken-d.jp/,https://nikken-d.jp/contact/,H｜店舗内装・設計施工・什器・設備支援,日本店装チェーン公式会員：商業施設・店舗の企画設計・施工・什器制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / クリニック,,,https://nikken-d.jp/,https://nikken-d.jp/contact/,https://nikken-d.jp/business/ / https://nikken-d.jp/achievemen/
25,21,1222,サンプロダクト株式会社,https://www.sun-product.co.jp/,https://www.sun-product.co.jp/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.sun-product.co.jp/,https://www.sun-product.co.jp/contact/,https://www.sun-product.co.jp/business/ / https://www.sun-product.co.jp/works/
25,31,1232,中西電気株式会社,https://nakanishidenki.co.jp/,https://nakanishidenki.co.jp/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,ホテル / 中小企業,厨房機器,,https://nakanishidenki.co.jp/,https://nakanishidenki.co.jp/contact/,https://nakanishidenki.co.jp/works/?active-tab=tab-1
25,41,1242,有限会社ディスプレイ大分,http://www.display-oita.co.jp/,http://www.display-oita.co.jp/contact.php,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 医院 / クリニック,,,http://www.display-oita.co.jp/,http://www.display-oita.co.jp/contact.php,http://www.display-oita.co.jp/achievement.php
26,1,1252,AI TECHNOLOGY株式会社,https://ai-technology.co.jp/,https://ai-technology.co.jp/contact/,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：情報・サービス・販売促進・研究・メディア,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 導入事例,,,https://ai-technology.co.jp/,https://ai-technology.co.jp/contact/,https://ai-technology.co.jp/solution/ / https://ai-technology.co.jp/case/ / https://ai-technology.co.jp/solution/security/
26,11,1262,ジオパック株式会社,https://www.geopack.jp/,https://www.geopack.jp/contact,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗用品・資材,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.geopack.jp/,https://www.geopack.jp/contact,
26,21,1272,朋和産業株式会社,https://www.howa-s.co.jp/,https://www.howa-s.co.jp/contact/,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗用品・資材,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,no,,,,,https://www.howa-s.co.jp/,https://www.howa-s.co.jp/contact/,https://www.howa-s.co.jp/company/news/detail20250401.html / https://www.howa-s.co.jp/company/news/detail20230714.html
26,31,1282,株式会社グリーンオート,https://green-auto.jp/,https://green-auto.jp/contact,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗設備・システム・設計・エネルギー,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,プロモーション,店舗,,,https://green-auto.jp/,https://green-auto.jp/contact,https://green-auto.jp/video-achievements / https://green-auto.jp/etc / https://green-auto.jp/works
26,41,1292,株式会社ナンバ,https://nanba1.jp/,https://nanba1.jp/contact,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗設備・システム・設計・エネルギー,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / ホテル,設備保守,,https://nanba1.jp/,https://nanba1.jp/contact,https://nanba1.jp/business-guide / https://nanba1.jp/business-guide#01 / https://nanba1.jp/business-guide#02
27,1,1302,OASIS INNOVATION株式会社,https://oasis-innovation.co.jp/service/service8/,https://oasis-innovation.co.jp/contact/,J｜医療IT・診療所システム導入支援,ORCA公式認定サポート事業所：医療機関への日医IT導入・運用支援,review_weak_hub,複数の地域事業者との顧客接点を機械確認できず,200,200,yes,経営支援,,クラウドサービス,,https://oasis-innovation.co.jp/service/service8/,https://oasis-innovation.co.jp/contact/,https://oasis-innovation.co.jp/service/ / https://oasis-innovation.co.jp/service_category/service-category1/ / https://oasis-innovation.co.jp/service/service1/
27,11,1312,日本PCサービス株式会社,https://www.j-pcs.jp/,https://www.j-pcs.jp/contact/,J｜医療IT・診療所システム導入支援,ORCA公式認定サポート事業所：医療機関への日医IT導入・運用支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,web制作,店舗 / 中小企業 / 導入事例,卸売 / オフィス家具,,https://www.j-pcs.jp/,https://www.j-pcs.jp/contact/,https://www.j-pcs.jp/service/#content / https://www.j-pcs.jp/business/ / https://www.j-pcs.jp/news/post-2412/
27,21,1322,株式会社オープンスター,https://openstar.biz/,https://openstar.biz/inquiry/,J｜医療IT・診療所システム導入支援,ORCA公式認定サポート事業所：医療機関への日医IT導入・運用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,クリニック / 導入事例,,,https://openstar.biz/,https://openstar.biz/inquiry/,https://openstar.biz/service/ / https://openstar.biz/service/notta/ / https://openstar.biz/service/%E3%82%AA%E3%83%B3%E3%83%A9%E3%82%A4%E3%83%B3%E8%B3%87%E6%A0%BC%E7%A2%BA%E8%AA%8D/
27,31,1332,株式会社メディカルコネクト,https://m-cnct.co.jp/orca/,https://m-cnct.co.jp/contact/,J｜医療IT・診療所システム導入支援,ORCA公式認定サポート事業所：医療機関への日医IT導入・運用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://m-cnct.co.jp/orca/,https://m-cnct.co.jp/contact/,https://m-cnct.co.jp/service/ / https://m-cnct.co.jp/service/#link1 / https://m-cnct.co.jp/service/#link2
27,41,1342,株式会社プラスメディ,https://plus-medi-corp.com/,https://plus-medi-corp.com/contact,J｜医療IT・診療所システム導入支援,JAHIS公式会員：医療機関向けシステム支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://plus-medi-corp.com/,https://plus-medi-corp.com/contact/,https://plus-medi-corp.com/business/ / https://plus-medi-corp.com/%E9%80%9A%E9%99%A2%E6%94%AF%E6%8F%B4%E3%82%A2%E3%83%97%E3%83%AA%E3%80%8Ewellcne%EF%BC%88%E3%82%A6%E3%82%A7%E3%83%AB%E3%82%B3%E3%83%8D%EF%BC%89%E3%80%8F%E7%B7%8F%E5%90%88%E7%97%85%E9%99%A2-%E8%81%96/
28,1,1352,アップルハウジング株式会社,https://www.apple-housing.co.jp/,https://www.apple-housing.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / ホテル,,,https://www.apple-housing.co.jp/,https://www.apple-housing.co.jp/contact/,https://www.apple-housing.co.jp/works/ / https://www.apple-housing.co.jp/business/ / https://www.apple-housing.co.jp/business/tenkin/
28,11,1362,ランド・ジャパン有限会社,https://www.landjapan.co.jp/,https://www.landjapan.co.jp/reform/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / ホテル / 不動産会社 / リフォーム会社,,,https://www.landjapan.co.jp/,https://www.landjapan.co.jp/reform/,https://www.landjapan.co.jp/information/
28,21,1372,千歳不動産株式会社,http://chitose-fudosan.co.jp/,https://chitose-fudosan.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,http://chitose-fudosan.co.jp/,https://chitose-fudosan.co.jp/contact/,https://chitose-fudosan.co.jp/tenant/ / https://chitose-fudosan.co.jp/two-area/ / http://chitose-fudosan.co.jp/#sup
28,31,1382,有限会社アルプス不動産,https://www.alps-fd.co.jp/,https://www.alps-fd.co.jp/contact/contact01.html,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.alps-fd.co.jp/,https://www.alps-fd.co.jp/contact/contact01.html,https://www.alps-fd.co.jp/npist_db/detail.php?scd=91_43353 / https://www.alps-fd.co.jp/npist_db/detail.php?scd=91_4334- / https://www.alps-fd.co.jp/service/
28,41,1392,有限会社友豊,https://www.ufo-fukui.net/,https://www.ufo-fukui.net/inquiry/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 不動産会社,,,https://www.ufo-fukui.net/,https://www.ufo-fukui.net/inquiry/,
29,1,1402,丸与デザインテック株式会社,https://www.haki.co.jp/,https://www.haki.co.jp/safe-performance/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,no,,ホテル,,,https://www.haki.co.jp/,https://www.haki.co.jp/safe-performance/,https://www.haki.co.jp/works/
29,11,1412,株式会社アイレス,https://www.i-res.co.jp/,https://www.i-res.co.jp/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,厨房機器 / 内装工事,,https://www.i-res.co.jp/,https://www.i-res.co.jp/contact/,https://www.i-res.co.jp/rental/
29,21,1422,株式会社アービック,https://www.ar-bic.co.jp/,https://www.ar-bic.co.jp/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.ar-bic.co.jp/,https://www.ar-bic.co.jp/contact/,https://www.ar-bic.co.jp/work/
29,31,1432,株式会社オーティス,https://otis.ne.jp/,https://otis.ne.jp/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,ホームページ制作,店舗 / 観光 / 制作実績,,,https://otis.ne.jp/,https://otis.ne.jp/,https://otis.ne.jp/service#event / https://otis.ne.jp/service#movie / https://otis.ne.jp/service#media
29,41,1442,株式会社サウンドエイト,https://www.soundeight.net/,https://www.soundeight.net/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.soundeight.net/,https://www.soundeight.net/contact/,https://www.soundeight.net/work/sound/ / https://www.soundeight.net/work/online-event-support-service/
30,1,1452,株式会社あしたのチーム,https://www.ashita-team.com/,https://www.ashita-team.com/ashita-platform/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,no,,中小企業 / 導入事例,卸売,,https://www.ashita-team.com/,https://www.ashita-team.com/ashita-platform/,https://www.ashita-team.com/service/ashita-team/ / https://www.ashita-team.com/servicepage/m16/ / https://www.ashita-team.com/service/ashita-cloud/
30,11,1462,株式会社エアフォルク,https://www.erfolg-ap.com/,https://www.erfolg-ap.com/inquiry.html,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.erfolg-ap.com/,https://www.erfolg-ap.com/inquiry.html,
30,21,1472,株式会社サンコーすまいる,https://www.smile-sanko.com/,https://www.smile-sanko.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.smile-sanko.com/,https://www.smile-sanko.com/contact/,https://www.smile-sanko.com/service/ / https://www.smile-sanko.com/service/bkt/ / https://www.smile-sanko.com/service/wall/
30,31,1482,株式会社ピッタリハウス,https://www.morikawafudousan.co.jp/,https://www.morikawafudousan.co.jp/article/information,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,no,,店舗,,,https://www.morikawafudousan.co.jp/,https://www.morikawafudousan.co.jp/article/information,https://www.morikawafudousan.co.jp/
30,41,1492,株式会社中央開発,https://www.chuokaihatsu.co.jp/,https://www.chuokaihatsu.co.jp/koushin_form,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / 不動産会社,不動産仲介,,https://www.chuokaihatsu.co.jp/,https://www.chuokaihatsu.co.jp/koushin_form,https://www.chuokaihatsu.co.jp/business-services/ / https://www.chuokaihatsu.co.jp/sale/detail/30020-91?parts=1
31,1,1502,あくら不動産株式会社,http://www.akura.co.jp/,http://www.akura.co.jp/contact/index.cgi,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / 不動産会社,賃貸管理,,http://www.akura.co.jp/,http://www.akura.co.jp/contact/index.cgi,http://www.akura.co.jp/company/ / http://www.akura.co.jp/category/property/rent_office/
31,11,1512,ソーワホーム株式会社,https://www.sowahome.com:443/,https://www.sowahome.com:443/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / クリニック / ホテル,賃貸管理,,https://www.sowahome.com:443/,https://www.sowahome.com:443/contact/,
31,21,1522,不動産プロ株式会社,http://iepro.co.jp/,http://iepro.co.jp/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,http://iepro.co.jp/,http://iepro.co.jp/,http://iepro.co.jp/#works
31,31,1532,有限会社フロンティアホーム,https://frontierhome.jp/,https://frontierhome.jp/contact_form/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://frontierhome.jp/,https://frontierhome.jp/contact_form/,https://frontierhome.jp/caselist/ / https://frontierhome.jp/case_post/%E4%B8%AD%E5%8F%A4%E5%88%86%E8%AD%B2%E3%83%9E%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%B3%E3%80%80%E5%BA%8A%E4%B8%8B%E9%85%8D%E7%AE%A1%E3%81%8B%E3%82%89%E6%96%B0%E8%A8%AD/ / https://frontierhome.jp/case_post/%E9%89%84%E7%AD%8B%E3%82%B3%E3%83%B3%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%88%E3%80%80%E3%82%BF%E3%82%A4%E3%83%AB%E5%BC%B5%E3%83%9E%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%B3%E3%81%AE%E5%A4%96%E5%A3%81%E5%B7%A5/
31,41,1542,株式会社のぞみハウジング,https://www.nozomi-kanri.co.jp/,https://www.nozomi-kanri.co.jp/toiawase/index.html,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_form,実フォームを機械確認できず,200,200,no,プロモーション,医院 / クリニック / 歯科,賃貸管理,,https://www.nozomi-kanri.co.jp/,https://www.nozomi-kanri.co.jp/toiawase/index.html,https://www.nozomi-kanri.co.jp/co_navi/a268269903bb61b8cd520fed-277.html / https://www.nozomi-kanri.co.jp/co_navi/KAL20161014175439-267.html / https://www.nozomi-kanri.co.jp/co_navi/Oie20160226142726-255.html
32,1,1552,株式会社チヨダディステム,https://www.distem.co.jp/,https://www.distem.co.jp/inquiry.html,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,プロモーション,店舗 / ホテル / 観光 / 導入事例,,,https://www.distem.co.jp/,https://www.distem.co.jp/inquiry.html,https://www.distem.co.jp/case.html / https://www.distem.co.jp/case.html#A / https://www.distem.co.jp/case.html#B
32,11,1562,株式会社ナカムラ綜美,https://nakamura-soubi.co.jp/,https://nakamura-soubi.co.jp/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,制作実績,,,https://nakamura-soubi.co.jp/,https://nakamura-soubi.co.jp/contact/,https://nakamura-soubi.co.jp/business/ / https://nakamura-soubi.co.jp/works/ / https://nakamura-soubi.co.jp/works/
32,21,1572,株式会社ヒラカワ,http://hirakawa-display.com/,http://hirakawa-display.com/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,no,,,,,http://hirakawa-display.com/,http://hirakawa-display.com/contact/,http://hirakawa-display.com/works/
32,31,1582,株式会社ホクスイ,https://www.hokusui.store/,https://www.hokusui.store/contact,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.hokusui.store/,https://www.hokusui.store/contact,
32,41,1592,株式会社ライブアド,https://www.livead.co.jp/,https://www.livead.co.jp/contact/,H｜店舗内装・設計施工・什器・設備支援,日本ディスプレイ業団体連合会公式構成員：店舗・商業空間の企画設計・施工支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,制作実績,,,https://www.livead.co.jp/,https://www.livead.co.jp/contact/,https://www.livead.co.jp/works.html
33,1,1602,株式会社フォルト,https://www.fort-net.com/,https://www.fort-net.com/contact/,S｜地方広告・印刷・看板・ブランディング,日本サイン協会公式会員：看板・屋外広告・サイン制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 工務店,,,https://www.fort-net.com/,https://www.fort-net.com/contact/,https://www.fort-net.com/services/ / https://www.fort-net.com/services/#importance / https://www.fort-net.com/services/#gyoumu
33,11,1612,株式会社天洋工芸,http://tenyoukougei.com/,http://tenyoukougei.com/%e3%81%8a%e5%95%8f%e5%90%88%e3%81%9b/,S｜地方広告・印刷・看板・ブランディング,日本サイン協会公式会員：看板・屋外広告・サイン制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,http://tenyoukougei.com/,http://tenyoukougei.com/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/,
33,21,1622,株式会社東京システック,https://t-systec.com/,https://t-systec.com/contactform2/,S｜地方広告・印刷・看板・ブランディング,日本サイン協会公式会員：看板・屋外広告・サイン制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://t-systec.com/,https://t-systec.com/contactform2/,https://t-systec.com/portfolio-else/
33,31,1632,飛鳥東北株式会社,https://www.asukatohoku.jp/,https://www.asukatohoku.jp/form/CP15357908515391/info,S｜地方広告・印刷・看板・ブランディング,日本サイン協会公式会員：看板・屋外広告・サイン制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 制作実績,,,https://www.asukatohoku.jp/,https://web.gogo.jp/CP15357908515391/form/info,https://www.asukatohoku.jp/business / https://www.asukatohoku.jp/works / https://www.asukatohoku.jp/service
33,41,1642,有限会社ニシデ,http://www.ad-nishide.com/,http://www.ad-nishide.com/toi/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：各種看板の企画、デザイン、製作、設置、広告媒体,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,http://www.ad-nishide.com/,http://www.ad-nishide.com/toi/,
34,1,1652,かんべ土地建物株式会社,https://www.kanbetochi.co.jp/,https://www.kanbetochi.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.kanbetochi.co.jp/,https://www.kanbetochi.co.jp/contact/,https://www.kanbetochi.co.jp/business/ / https://www.kanbetochi.co.jp/realestate/ / https://www.kanbetochi.co.jp/insurance/
34,11,1662,アイ・リリーフ株式会社,https://i-relief.jp/,https://i-relief.jp/kasitai/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,賃貸管理,,https://i-relief.jp/,https://i-relief.jp/kasitai/,
34,21,1672,アーバンネット株式会社,https://www.kita-club.co.jp/,https://www.kita-club.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,飲食店,,,https://www.kita-club.co.jp/,https://www.kita-club.co.jp/contact,https://www.kita-club.co.jp/user-service
34,31,1682,エルももち株式会社,https://www.lmomochi.com/,https://www.lmomochi.com/contents/inquiry,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗 / 不動産会社 / フランチャイズ,賃貸管理,,https://www.lmomochi.com/,https://www.lmomochi.com/contents/inquiry,https://www.lmomochi.com/contents/sale_result / https://www.lmomochi.com/contents/build_result
34,41,1692,クラリティ株式会社,https://clamill.co.jp/,https://clamill.co.jp/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,賃貸管理,,https://clamill.co.jp/,https://clamill.co.jp/,
35,1,1702,シーズエナジー株式会社,http://rental-syuno.com/,http://rental-syuno.com/category/1745090.html,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,不動産会社,,,http://rental-syuno.com/,http://rental-syuno.com/category/1745090.html,
35,11,1712,スターツコーポレートサービス株式会社,https://www.starts-cs.co.jp/,https://www.starts-cs.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,広告代理,店舗 / 宿泊施設 / ホテル / 不動産会社,不動産仲介,,https://www.starts-cs.co.jp/,https://www.starts-cs.co.jp/contact/,https://www.starts-cs.co.jp/investment_04/ / https://www.starts-cs.co.jp/works/ / https://www.starts-cs.co.jp/news/2026/0713/
