display_name,url,contact_url,evidence,source_url,company_name,fetch
ベンリーコーポレーション / 生活支援サービス,https://benryfc.com/,https://benryfc.com/request,需要はますます拡大!TV取材は年間40本、ワンストップサービスで事業展開。ライフステージで変わるお困り事に対応、生涯顧客を作れる事で経営は安定。SS・LP、リフォーム、不動産、パチンコホール、運送、小売、葬儀、福祉等様々な業界の企業が加盟。新規参入の不安は、教育、集客、営業支援、指導・サポート等ベンリーFCシステムの強みが解消。事業説明会で事例、実績、収益モ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24920/,商号株式会社,ok
ホリエモンAI学校,https://horiemon.ai/,,ホリエモンAI学校は、非エンジニア向けのAIスクールを展開し、企業のAI研修や業務改善支援サービスを提供しています。店舗や在庫を持たず、既存の営業基盤や地域ネットワークを活かして事業展開できる点が特徴です。本部がカリキュラム、営業資料、集客支援、伴走サポートを提供し、専門知識がなくてもスタート可能。人手不足や生産性向上の需要が高まる急成長のAI市場で、継続収,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25577/,,ok
マコトフードサービス,https://www.makotofood.co.jp/,https://www.makotofood.co.jp/contact/,「まこと屋」は、「家族が喜ぶラーメン屋」をコンセプトに、関西エリアを中心に国内外105店舗を展開。 他にない「牛骨醤油」という商品力で他社との差別化を図り、全国展開を計画。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25262/,会社名株式会社,ok
ミスエステ,https://miss-esthe.com/,https://miss-esthe.com/information/,独自のシステムで成長を遂げてきた彩グループパートナー店システムの特長である独自の集客システム、フィロソフィーをべースにした社員教育などを紹介。5歳刻みのスキンケア「ミスエステ スキンナビゲーションシステム」フェイシャルサロンを提案。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25050/,株式会社ミスエステ,ok
ミラーフィット／HITORI WELLNESS,https://mirrorfit.jp/,,【HITORI WELLNESS/ヒトリウェルネス】は、24時間利用可能な女性専用フィットネス×美容サロン。個室内で独自開発のスマートミラーが提供する充実したコンテンツを体験可能。 臨場感のあるLIVEレッスンも参加でき、没入感のある空間で大人気美容も試し放題。 非日常空間で、最高の時間を。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25378/,,ok
ユニオンビズ,https://ub-activelife.jp/,https://ub-activelife.jp/business/data/,国内トップクラスのシェアを誇る景観用リアル人工芝「メモリーターフ」を紹介 工事依頼も全国で多数 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24865/,ユニオンビズ株式会社,ok
ユニバーサルスペース,https://kaigor.com/,https://kaigor.com/inquiry/,超高齢化社会での新規事業に最適なフランチャイズ事業。特徴は介護リフォーム専門のフランチャイズ事業である。介護リフォーム事業の唯一DX化による業務効率と独自の「勝ちパターン」で、顧客の受注方法を有している。価格は、1店舗あたり驚異の月々8万円にて加盟することが可能である。今回は特別に複数店舗展開を行って頂く場合、初期費用のディスカウントを用意している。詳細は要,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24874/,,ok
ライフレンジ,https://lifellenge.com/,https://lifellenge.com/contact/,「みがきやすい歯ブラシ」は独自開発の歯ブラシで、顧客に歯みがきの楽しさを届ける専門店である。小規模生産による一本一本へのこだわりと、専門店ならではのきめ細やかな接客で顧客のニーズに応える。口腔ケアへの関心が高まる中、安定した需要が見込める成長市場である。本部の商品開発力と販売ノウハウで、未経験からでも「歯ブラシ専門店」オーナーとして活躍できる。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24790/,株式会社ライフレンジは,ok
ランドピア,https://www.landpia.co.jp/,https://www.landpia.co.jp/contact/design-partner/,新品・断熱材仕様のコンテナを遊休地に設置し、収納不足で悩む人にレンタル倉庫として利用してもらう、それが「スペースプラス」。コンテナ1基につき1～5部屋を綺麗に内装して仕切り、収納スペースに改造したコンテナを設置。その利用方法、使い方は様々。 有効活用が難しかった都市部の狭小地や旗竿地、路地状敷地などの活用に最適な「ユニットコンテナ」を新たな土地活用商品として,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25024/,株式会社ランドピア,ok
リカーミ・ヴェロニカ,https://ricami-veronica.jp/,https://ricami-veronica.jp/contact/,イタリア発の刺繍ブランド「Ricami Veronica Japan」によるフランチャイズ事業を紹介する。 ベビー・ギフト雑貨を中心に、名入れ刺繍という高付加価値サービスを強みとし、在庫リスクを抑えた運営モデルと高いリピート率を実現している。日本市場に適したフランチャイズ展開の可能性を提案する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25325/,,ok
リノベートファーム,https://renofarm.co.jp/,https://renofarm.co.jp/contact/,「ネクストR」は定期メンテナンスが付いた業務用エアコンのレンタルサービス。 初期費用不要で、定期点検やフィルター清掃、室内機洗浄はプロが担当。 さらに、独自開発したIoTシステムを搭載して運転データを取得。 使わなかった月は月額料が無料になる、サブスクの常識を変えるサービスを提供する。 エアコンが故障した際も、お客様の費用負担はない。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24935/,株式会社リノベートファーム,ok
リプロブレイン,https://kotobuki-seitai.jp/,https://kotobuki-seitai.jp/contact/,2021年から4年間で22店舗以上の出店と急成長をしている整体KOTOBUKIは『自律神経特化の技術』で多くのお客様からリピートされている。 『予防医学を浸透させ人生100年時代を本物に』をビジョンに掲げ、より多くのお客様に感動を届けられる様に更なる展開を目指している。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25132/,,ok
レックス・ベリー,https://rex-very.com/,https://rex-very.com/contact/,手軽にこだわりのジェラートショップの味を提供できる、ワンショット型ソフトジェラート【スウィートベリージェラート】と、素材と配合率にこだわった、味付きのかき氷風アイス【ふわふわスノー・ベリー】を展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25569/,商号株式会社,ok
ロボキューブ プログラミング教室,https://www.robo-cube.com/owner/,https://www.robo-cube.com/contact/,小学生向けロボットプログラミング教室の運営本部。実際に教室で使うロボット教材やオリジナルカリキュラムなどを展示する。ロボット教材は独占取扱い商品。ものづくりを通して子どもたちにたくましい論理的思考力を身に付けてほしいと願うダイコク電機株式会社が運営する新規教育事業である。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24814/,ダイコク電機株式会社,ok
ローソン / コンビニエンスストア ローソン,https://www.lawson.co.jp/company/fc/,,FC加盟店オーナーと本部が対等なパートナーとしてグループ理念を共有し成長を目指している。本部は、物流や情報などの各種サービスや商標の使用権、経営ノウハウを提供するだけでなく、継続的にFC加盟店の経営サポートを行い、FC加盟店オーナーは、加盟金やロイヤリティを支払いながら独立した事業者として顧客満足度の最大化を通じて利益を最大限に追求していく事で、互いに連携し,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24846/,,ok
ワオ・コーポレーション,https://axisfc.wao-corp.com/,https://axisfc.wao-corp.com/contact/request/,全国で500校以上を展開する個別指導Axis(アクシス)。 教育事業約50年の実績に基づいたノウハウで、未経験でも成功オーナー多数!小学生から高校生まで幅広く対応できる独自開発の学習コンテンツで、圧倒的な集客力を実現している。また、全国に直営店を展開しているアクシスだからできる、地域密着サポートは多くのオーナー様にご評価いただいている。 高収益と社会貢献を実,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25121/,会社名株式会社,ok
ワタミ,https://www.watami.co.jp/,https://www.watami.co.jp/contact/,"世界最大級のサンドイッチチェーン サブウェイは100か国以上で36,000店以上の店舗を展開。 ",https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25354/,,ok
ワンライフ,https://onelife-inc.com/,https://onelife-inc.com/contact-us/,eスポーツに特化した就労継続支援B型事業所「ONEGAME(ワンゲーム)」、児童発達支援事業「chouchou(シュシュ)」の他に、グループホーム事業、農福連携事業などを展開。国の保険収入のため、安定した収入で社会貢献を行える事業。完全自社オリジナルプログラムの構築。手厚い体制でサポート万全。非常に収益性かつ社会性も高い、新規フランチャイズ事業。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25324/,株式会社ワンライフ,ok
ワールドフランチャイズシステムズ / アパレル シューラルー,https://world-fs.co.jp/,https://world-fs.co.jp/contact/,株式会社ワールドの100%子会社として、ファッションライフストア「SHOO・LA・RUE(シューラルー)」を中心に展開するアパレル業態のフランチャイズ事業。アパレル事業における企画開発力と、小売事業におけるストア運営ノウハウを最大限に活用できる事業として、FC加盟店を募集する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25199/,株式会社,ok
串カツ田中,https://www.kushi-tanaka.com/,https://www.kushi-tanaka.com/contact/,全国300店超の店舗を誇る串カツ田中のフランチャイズパッケージをご提案する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25163/,,ok
伊右衛門カフェ,https://www.cafecompany.co.jp/,,「コミュニティの創造」をテーマに 「スタイル&コミュニティ」「健康」「サスティナブル」 新しい価値を生み出していく取り組みを展開。 株式会社福寿園とサントリー食品インターナショナル株式会社の協力のもと、 「お茶を通じた健やかで活き活きとしたWell-Beingな生活提案」というミッションを掲げて運営する 「伊右衛門カフェ」にて、 スタンド型店舗のフランチャイ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25588/,,ok
個別指導WAM,https://fc-wam.com/lp09/ga/,https://fc-wam.com/lp09/ga/#form,個別指導WAMは、「個別指導+オンライン授業+AI学習システム」の三点融合を学習塾のネオスタンダードと考え、全て実装。 フランチャイズの本格始動から、わずか2年で全国300校舎を突破! 業界トップクラスの成長性+年間継続率97.6%の安定性でNo.1ブランドを目指す!! ※年間継続率は、2021年1月～12月の実績。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24566/,,ok
味千拉麺,https://www.aji1000.co.jp/,https://www.aji1000.co.jp/contact/,九州の味、熊本生まれ、世界に広がる味千拉麺。 創業50年以上の老舗で2025年8月末現在、全世界に15ヶ国・700店舗以上展開中。 味千拉麺と共に成長し、成功を目指すフランチャイズオーナーを募集している。 世界へ広がるブランドの一員として、あなたの新たな挑戦を応援します ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25211/,重光産業株式会社,ok
和韓料理スンドゥブ専門店じゅろく,https://ug-gu.com/,https://ug-gu.com/contact/,大阪箕面で毎日満席、予約をしないと入れない食べログ百名店の和韓料理じゅろく本店。その超人気メニューのスンドゥブに特化したスンドゥブ専門店じゅろく別邸のフランチャイズを大募集。 和と韓のだしと味噌の妙が織りなす、くせになる美味しさのスンドゥブを開発いたしました。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24885/,会社名株式会社,ok
夢や,https://yu-me-ya.co.jp/index.html,,全国のショッピングモール他の商業施設を中心に、FC加盟店と直営店を展開している「だがし夢や」。独自の店舗作りのノウハウ、駄菓子小売業として長年培って来た経験を駆使し、夢やのオリジナル商品開発にも力を入れている。業界トップクラスの店舗数と知名度。商業施設の中での安定した集客力及び利益性にも定評があり、オンリーワン駄菓子チェーンを目指している。日本フランチャイズ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25139/,,ok
大黒屋 / ブランド品買取 大黒屋,https://fc.e-daikoku.com/,https://fc.e-daikoku.com/contact/,大黒屋は出店都道府県によって選べるプランをご用意。わずかな坪数の物件で開業することができ、1人でも開業可能な買取ビジネスである。「生前整理」「遺品整理」などの言葉が躍る昨今、ブランド品やチケットに限らず、まだまだリユース市場は将来拡大していく見込みがある。ブースでは業界のこと、目利きのノウハウ、継続率、サポート体制、研修制度など様々なことを説明する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25427/,株式会社大黒屋,ok
子供服・育児用品専門リユースショップ ECOLIFE COCO,https://ecolife-coco.com/,https://ecolife-coco.com/contact/,【全国36店舗展開中】ECOLIFE COCOは子供服、育児用品に特化したリユース&アウトレットチェーン店です。 「小さな服から始まる、大きな未来づくりへ」をコンセプトに地球環境をまもる・家計をまもる・地域をつなぐ企業へを企業理念に、SDGsへの取り組みが盛んになってきている昨今の社会に今後継続して必要とされていく業態です。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24495/,会社名株式会社,ok
富山ブラック麺家いろは,https://www.menya-iroha.com/,,「麺家いろは」海外ブランド「IROHA RAMEN 」のFC加盟店募集。ラーメンの祭典「東京ラーメンショー」で通算5度の第一位に輝く。富山のご当地ラーメン「富山ブラック」をメインとするも、豚骨、みそ、激辛、ハラール対応の鶏白湯、ベジタリアン等、達人と呼ばれる店主栗原清の高い技術を武器に多彩なメニュー開発が自慢。多種多様な和食メニューと合わせたラーメンダイニン,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24763/,会社名株式会社,ok
拓殖大学 経営経理研究所附属フランチャイズビジネス研究センター,https://www.takushoku-u.ac.jp/,https://www.takushoku-u.ac.jp/contact.html,フランチャイズビジネス研究センターの活動内容と拓殖大学におけるフランチャイズビジネス教育について紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25398/,,ok
日乃屋カレー,https://hinoya.jp/,https://hinoya.jp/contact/,始まり甘く後より辛いをモットーに日本カレーの真髄を追求して参りました。老舗・名店52店が争う神田カレーグランプリにて、開店わずか1年10ヶ月にて見事優勝という偉業を成し遂げたカレーになります。あらゆるビジネスパターンに対応しているのが日乃屋カレーです。店舗も小規模～中規模・売上も物件により多様化されるビジネスモデルがございます。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25448/,有限会社ノアランド,ok
日本フランチャイズチェーン協会,https://www.jfa-fc.or.jp/,https://www.jfa-fc.or.jp/form/form.php?cmd=form&eid=9,当協会の活動内容や会員企業等を紹介。当協会入会資料配布・説明、セミナー開催案内等を実施。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25296/,,ok
日本フランチャイズ総合研究所,https://the-franchise.co.jp/,https://the-franchise.co.jp/contact/,【無料相談】フランチャイズ相談ブースの案内 <ご相談の対象> ・フランチャイズ本部構築について ・フランチャイズ本部の再構築について ・社員向けフランチャイズ制度の導入について ・チェーン本部の組織、機能構築について ・加盟を検討中の方に本部の選び方について ・コンサルティング会社とアライアンスを検討中の方 ・その他、フランチャイズにまつわる相談全般 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25694/,株式会社日本フランチャイズ総合研究所,ok
日本ペットホテル協会,https://oneluke.net/,https://oneluke.net/contact,近年、ペットの家族化が進む中で、飼い主の働き方の多様化や旅行需要の回復により、質の高いペットケアサービスへのニーズが急速に高まっている。ONE LUKEは、こうした社会的背景を受けて「ペットファースト」の運営姿勢を貫き、従来の業界常識を覆すサービス品質の実現に取り組んでいる。最大の特徴は、ペットホテルにおいて鉄製のケージを一切使用せず、すべて「お部屋」仕様を,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25129/,日本ペットホテル協会株式会社,ok
東京レストランツファクトリー,https://tokyo-rf.com/,https://tokyo-rf.com//contact,1986年に創業の「ホームズパスタ」は多くの根強いファンを抱えており、女性はもちろん男性からも愛されるお店。やみつきスープスパゲッティで人気の絶えない「絶望」は、正にキラーコンテンツ。収益力を高め、使い勝手をよくした「ホームズパスタ」が遂に法人限定でフランチャイズ展開を本格始動。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25438/,東京レストランツファクトリー株式会社,ok
東京信用保証協会,https://www.cgc-tokyo.or.jp/,https://www.cgc-tokyo.or.jp/branch_inquiry/index.html,これから創業をお考えの方から業歴の長い方まで、様々な段階にある都内中小企業の皆さまを、豊富な保証メニューでしっかりとサポート。出展ブースでは、東京都や区市町が実施する制度融資などの資金調達に関する無料相談や各種経営支援施策の紹介を行う。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24401/,,ok
東京都中小企業診断士協会 フランチャイズ研究会,https://fcken.com/,https://fcken.com/contact/,フランチャイズビジネスのプロフェッショナルが、公正・中立の立場から、フランチャイズ本部の立ち上げ、フランチャイズ事業の再構築、海外展開などの相談に対応する。また、フランチャイズ加盟の相談も受け付ける。相談の内容が外部に漏れたり、営業活動に利用されることはないので、安心してご相談を。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25909/,,ok
渡辺製麺,https://www.watanabeseimen.co.jp/,https://www.watanabeseimen.co.jp/sobachaya-bosyu/contact,信州そば製造メーカーである渡辺製麺が展開する「信州そば処そば茶屋」は、信州そばを気軽に楽しんでいただける店舗づくりをコンセプトにしている。ご相談に応じて内容も変更可能でオーナー様に寄り添って作れるお店で自由度高めな経営が可能だ。信州そばは毎日、信州は標高1000メートルの環境が良い工場で生産したものを直送している。本格信州そばを提供でき、気軽に入れる信州そば,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25795/,株式会社渡辺製麺,ok
牛たん日和,https://tgal.jp/,https://tgal.jp/contact.html,牛たん×釜めし×炭火焼で仕掛ける新・和食ブランド「牛たん日和」。 炭火焼き・つまみ・〆まで牛たんで完結する専門店業態。 少人数運営でも成立する設計で、酒が進み、客単価が上がる。 “うまい”と“儲かる”を同時に体感できるFCモデルを是非会場で! ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25131/,,ok
王滝/信州そば 小木曽製粉所,https://www.ogiso-seifunjo.com/fc/,https://www.ogiso-seifunjo.com/contact/,自社にて玄そばの仕入れから製粉・製麺まで徹底してこだわり、上質なそばを「挽き立て、打ち立て、茹で立て」で提供する。そばでは珍しいセルフシステムを採用しているため、ざるそば1杯並盛りから大盛りまで680円を可能にし、「美味しいそばをお腹いっぱい食べてほしい」のコンセプトのもと、安くて旨い本格的二八そばを提供している。日常食のそばは安定した売上も魅力の1つ。特に,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25165/,株式会社王滝,ok
生成AI生涯学習促進協会,https://syadan-jaal.com/,,<特徴> ・『生成AI未来創造スクール』のフランチャイズ(オーナー募集)の展示。 ・「生成AI活用スキル』と「AIビジネスの実践スキル」を同時に学べる日本随一のオンラインスクールである。 ・『スクールの運営』は全て本部が代行します ・『補助金』利用で加盟金をカバーできます ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25251/,,ok
甲羅,https://www.kora.co.jp/,https://www.kora.co.jp/contact/,甲羅グループ飲食フランチャイズ加盟店募集の展示ブースである。主力のかに料理専門業態「甲羅本店」や、全国で120店舗以上を展開している鍋業態の「赤から」、甲羅グループの店舗運営ノウハウをパッケージ化した業態で、様々な立地やニーズに合わせて業態を選択可能である。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25361/,株式会社甲羅,ok
第一興商,https://www.dkkaraoke.co.jp:443/,https://www.dkkaraoke.co.jp:443/,カラオケシェアNo.1の第一興商が直営店舗の運営にて培ったノウハウを活かし展開するカラオケボックスのフランチャイズ店「カラオケCLUB DAM」。確かな実績とノウハウでオーナーのカラオケボックス運営の支援を行う。ビッグエコー直営400店舗以上のスケールメリットに相乗りでき、室料収入と飲食収入の2本柱を持つ高収益体質のビジネスへの参入を広く募集する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25046/,株式会社第一興商,ok
総合探偵社シークレットジャパン,https://secret-japan-honbu.co/,https://secret-japan-honbu.co/contact/,私たちの主な仕事内容は8割程浮気調査である。コロナ禍の影響で色々な業種が痛手を伴う中、探偵業界は逆に大忙しだった。コロナ離婚、コロナ不倫という言葉が浸透する程浮気が露呈したからである。様々なアプリ、SNS等でいつでも異性と出会いが簡単になった。誰かの助けになりたい、やりがいのある仕事をしたい方には、最高の仕事だと思う。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24699/,,ok
船井総研ヒューマンキャピタルコンサルティング,https://www.funaisoken.co.jp/info/pp,https://www.funaisoken.co.jp/industry_theme/reform,異業種からイベント・交通誘導警備業への新規参入を支援するコンサルティングサービスを展示する。初期投資100万円から始められる交通誘導警備事業の立ち上げモデルをもとに、事業設計、許認可、採用、営業までを一貫して支援する。個人事業主をはじめ、医療法人、遊技業、派遣業、不動産業など多様な業種の参入事例を踏まえ、初年度年商1億円規模を目指すための実践的ノウハウを紹介,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25606/,会社名株式会社,ok
船井総研ヒューマンキャピタルコンサルティング,https://www.hc.funaisoken.co.jp/,https://www.hc.funaisoken.co.jp/pages/contact,異業種から人材紹介事業への新規参入を支援するコンサルティングサービスを展示する。初期投資18万円から始められる人材紹介事業の立ち上げモデルをもとに、事業戦略策定、専任スタッフ採用、営業・人材募集戦略までを一貫して支援する。自社でも採用課題を感じている企業に対して、人材紹介事業の集客ノウハウから自社採用力の強化も同時に達成するノウハウを紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25832/,株式会社船井総研ヒューマンキャピタルコンサルティング,ok
船井総研ヒューマンキャピタルコンサルティング,https://www.hc.funaisoken.co.jp/,https://www.hc.funaisoken.co.jp/pages/contact,異業種から人材紹介事業への新規参入を支援するコンサルティングサービスを展示する。初期投資18万円から始められる人材紹介事業の立ち上げモデルをもとに、事業戦略策定、専任スタッフ採用、営業・人材募集戦略までを一貫して支援する。医療法人や介護事業所、製造業、建設業、飲食店など、自社でも採用課題を感じている企業に対して、採用ノウハウを提供する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25831/,株式会社船井総研ヒューマンキャピタルコンサルティング,ok
言楽舎,https://genronkai.com/,https://genronkai.com/request-information/,スタディサプリ実力派講師と東大生が監修する大受験専門塾である現論会。授業をせず「学習計画とコーチング」に特化し、他塾と明確に差別化。損益分岐点は生徒8名と低く、30名で営業利益1160万円の高収益を実現する。オーナーの現場常駐が不要なため副業や多店舗展開も容易。低投資で早期回収が見込める注目のFCモデルである。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25614/,会社名株式会社,ok
訪問看護ステーションはな,https://www.hanalab-fc.com/,https://www.hanalab-fc.com/contact,「訪問看護ステーションはな」は、地域の高齢者とそのご家族に医療・介護サービスを提供し続け、フランチャイズ設立以来、撤退店舗ゼロの実績を誇ります。 全国に34カ所を展開し、特に高齢化が進む日本で今後も需要が絶えません。ストック収益として安定し、フランチャイズ本部の強固な支援体制により業界未経験でも安心して参入可能です。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25236/,株式会社はな,ok
訪問看護ステーショントータルケア,http://lecaldo.co.jp/,,目指すは、高齢化社会における地域インフラ。新しい形の訪問看護ステーション運営で全国各地域の在宅療養ニーズに応えることを目指す。社会貢献性が高いが故の高い収益を確保するサービスを紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25172/,,ConnectTimeout
青山財産ネットワークス,https://www.azn.co.jp/,https://www.azn.co.jp/contact/,フランチャイズオーナー様、テナント事業者様に他社にない物件情報をご紹介する。 ご紹介できる理由は不動産オーナー様から直接物件をお預かりしているから。 創業30年を超え、その間に数千の個人法人のお客様にコンサルティングしてきた。不動産オーナー様とのつながりが私達の強みである。 ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25101/,,ok
韓国広場,http://www.ehiroba.jp/,http://www.ehiroba.jp/information.html,30年以上の韓国食品の輸入・卸・小売で培った「商品力」と、自社物流・冷蔵倉庫による安定供給を強みに、韓国広場PLUSのFCモデルをご紹介。常温・冷凍中心で在庫管理とロスを抑え、ロイヤルティは月額固定で売上が伸びるほど利益が残る設計。10日間研修、開業前後の陳列・売場づくり支援、運営指導やイベント企画まで本部が伴走。業態転換・2号店も歓迎。会場では収支モデルも,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24852/,,ok
麺JAPAN,https://men-japan.com/contact/,https://men-japan.com/contact/,新潟ラーメン なおじ の加盟募集。 2005年、新潟。「なおじ」は小さな居酒屋「昔食堂なおじ」として産声を上げました。カウンター越しにある沢山の笑顔。立ち上る湯気。そこでお出ししていた1杯の自家製ラーメンが徐々に噂を呼び、お客様が殺到し始めた事に端を発しています。 その後、地元の方々の圧倒的な支持を得てラーメン専門店を出店。新潟ラーメン勃興期の立役者として、,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25380/,麺JAPAN株式会社,ok
