display_name,url,contact_url,evidence,source_url,company_name,fetch
グッドプランニング,https://www.eizo-media.com/,https://www.eizo-media.com/contact,販売促進用の小型デジタルサイネージの展示。最適な機能と低価格を実現した最新端末を案内。 大型デジタルサイネージ・配信システム・設置工事等トータルで対応可能。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24284/,グッドプランニング株式会社,ok
グランドデザイン,https://www.grand-design.jp/,https://www.grand-design.jp/contact/,「ec-design」は、多店舗運営されている小売業等に導入されているアプリパッケージである。店舗の集客、マーケティングの他に、抽選販売、サブスク機能など、店舗の売上を伸ばす施策が可能となる。 「Co-design」は、社内DXポータルアプリである。チャット機能や掲示板で社員の伝達をスムーズに行えるようになり、他システムの連携、カスタマイズが可能で、拡張性の,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24258/,株式会社グランドデザイン,ok
グローリー,https://www.glory.co.jp/,https://www.glory.co.jp/contact/,流通・小売り業や飲食店の課題を解決するソリューションパートナーとして、「生産性の向上」「人手不足解消」「販売促進」を実現するソリューションを、店舗の現金データを一元管理できる『リテールマネジメントソリューション(参考出展)』をメインとして、『つり銭機 S1000シリーズ』、『セルフオーダーKIOSK』など、会計レーンや飲食スペースなどをご提案。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25042/,グローリー株式会社,ok
グーグル・クラウド・ジャパン,https://cloud.google.com/,https://cloud.google.com/contact?hl=ja,Google Cloud ブースではアイレット、マンハッタン・アソシエイツ、サテライトオフィス、G-gen、Datadog Japan、ゴーガ、ブレインパッド、システムサポート、USEN Smart Worksと共同出展を実施。展示での小売 DX ソリューション紹介やオープンステージでの事例解説を通じ、AI とデータが導く次世代の店舗・物流体験を提案する。ぜ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24652/,,ok
コンポーネントデザイン,https://www.cmpd.jp/,https://www.cmpd.jp/contact/,"自社開発のPOSレジ、ポイントシステム、iPadアンケートツールを展示。システム間連携や機能追加を受託可能。 ・コアレジ:stera terminal専用のPOSレジ 初期0円、基本2,000円(税別)、1台あたり2,300円(税別)～ ・Cardfeel:ポイントシステム。会員アプリ・物理カード両対応 ・KURERU(iPadレンタルかりっちゃ)。ビジネス",https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24293/,,ok
サイエンスアーツ,https://buddycom.net/,https://buddycom.net/inquiry/,「Buddycom(バディコム)」は、音声・動画・位置情報をリアルタイムに共有できるSaaS型のインカムアプリ。現場の生産性向上や迅速な意思決定を支援し、小売業界の接客、物流、店舗管理における効率化を実現する。本ブースでは、カスタマーハラスメント対策のための新機能に加え、IoT連携やAI機能などの活用によってチームの連携を強化する最新の機能やサービスを展示す,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24605/,株式会社サイエンスアーツ,ok
サイバーリンクス,https://cyberlinks-portal.com/,https://cyberlinks-portal.com/service/edi/,食品スーパーに特化した基幹業務全般をサポートできるクラウドサービス@rms。@rmsはマスタ、発注、仕入・在庫・実績管理などの本部システムをはじめ、生鮮EDIや棚割ツールなどのオプションサービスを幅広く総合的に提供。また、卸・メーカー向けのEDI、メーカー・卸・小売を繋ぐ商談支援サービスも紹介。 食品スーパーをはじめ、流通業のDX推進に向けた課題解決型の提案,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25056/,,ok
サンデジタルシステム,https://sun-ds.com/,https://sun-ds.com/contact/,セキュリティを基軸としたAIによる、入店から退店までの顧客動線を「AI分析」することで可視化し店舗DXを実現するためのソリューションを展示する。また、LINE WORKSに連動する「高精細クラウドカメラ」、防犯カメラ機器の対策にも活用可能な「サイバーセキュリティ対策」、顔認証によるセキュアな「入退管理」も展示する。現場の課題を価値に変える次世代のトータルソリ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25080/,社名株式会社,ok
サードアイズ,http://www.3rd-eyes.co.jp/,http://www.3rd-eyes.co.jp/contact/,カメラとAIを利用した棚割りシステムを参考出展。 他、人数計測システムやHACCPの取組みに貢献できるシステムを展示。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24734/,株式会社サードアイズエンジニアリング設立,ok
サーランド・アイエヌイー,https://www.cirland-ine.com/,https://www.cirland-ine.com/contact/,RFID関連製品を展示する。 ●NFC対応リーダライタ -建設キャリアアップシステム対応カードリーダー「Dragon_CC」「Dragon_BLE」 -NFC対応卓上型リーダライタ「Dragon」 -Bluetooth接続NFC対応リーダライタ「DragonBT」 -NFC対応モジュール「DE-ABCM6」 -決済端末「DE-633R」「DE-634」「DE,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25543/,株式会社サーランド・アイエヌイー,ok
システムギア,https://www.systemgear.com/,https://www.systemgear.com/spt/inquiry/top.cgi,次世代の新しいキャッシュレス決済のターミナル「CPT-100」店舗の決済環境をよりスマートに進化させるタブレット精算機 また独自電子マネーの各種現金チャージ機はもちろん、顔認証打刻に対応した勤怠管理システムなどお客様の省人省力化のお手伝いを致します。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24582/,システムギア株式会社,ok
システムベース,https://www.systembase.co.jp/,https://www.systembase.co.jp/contact/,「データ受信サービス」や自社設備を活かし、「クラウドサービス」で流通BMS対応を低コストで実現。 低価格「小売業向けMDシステム」クラウド版を展示。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24369/,株式会社システムベース,ok
シーエスジャパン,https://www.csjapan.net/,https://www.csjapan.net/contactus/,物流現場で使用されるパレットや台車等の物流機器を製造するメーカーで、国内外10の製造拠点を構える。省人化、省スペース化、楽に早く製品を運び、保管するためのソリューションを展開する会社である。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25573/,・株式会社,ok
ジィ・シィ企画,https://www.gck.co.jp/,https://www.gck.co.jp/news/,クレジットカード・QRコード、電子マネー・デビットカード等、多様化するキャッシュレス決済に柔軟に対応したマルチパッケージソフトを紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24774/,株式会社ジィ・シィ企画,ok
スコープ,https://www.scope-inc.co.jp/,https://www.scope-inc.co.jp/contact/,未来を作る3つのソリューションを提供します ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24426/,株式会社スコープ平塚を設立,ok
スタメン,https://biz.tunag.jp/,https://biz.tunag.jp/download/3minute_tunag,"TUNAGは、社内コミュニケーションと情報共有を促進し、離職率の改善や従業員エンゲージメント向上を支援するプラットフォームです。利用企業数は1,300社を超え、豊富な機能と実績を活かし、「社内コミュニケーション活性化」「ビジョン浸透」「業務効率化」など多様な組織課題の解決をサポートしています。 ",https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24706/,株式会社スタメン,ok
スターマーケティングジャパン,https://www.smjp.star-m.jp/,https://www.smjp.star-m.jp/contact,人手不足や賃金高騰、変化する消費者のニーズへの対応など店舗が抱えるお悩みを解決するDX化をご提案。 mPOS、オーダーシステム、順番待ち、デリバリーのシステムと連動したレシートプリンター、食品ラベルや製品ラベルなどラベルが印刷できるラベルプリンターをデモを交えてご紹介。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24485/,スターマーケティングジャパン株式会社,ok
スマレジ,https://smaregi.jp/,https://smaregi.jp/request/,高機能クラウドPOSレジ「スマレジ」。スマレジはiPad/iPhoneアプリを用いた高機能クラウドPOSレジである。選べる豊富なキャッシュレス決済で、QRや電子マネー決済など、多様な支払い方法にも対応可能。また、クラウドPOSのためリアルタイムで売上分析が可能で、機能拡充でますます便利なツールである。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25341/,株式会社スマレジ,ok
スマート・ソリューション・テクノロジー,https://www.sstinc.co.jp/,https://www.sstinc.co.jp/contact/,施設や店舗の業務改善/売上向上に不可欠な「QSCチェックや臨店/巡回チェック」をDX化するツールを紹介。紙・Excelの運用から脱却、効率と成果の両立させ、臨店/巡回チェック本来の目的である施設・店舗の改善を実現する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25431/,株式会社デンソーウェーブの登録商標です,ok
セイコーインスツル,https://www.sii-ps.com/,,持ち運びが便利で、手元ですぐにレシート発行ができる「モバイルプリンター」のラインナップや、mPOSや順番待ちなどで利用の「POSレシートプリンター」、弱粘のライナーレスラベルプリンターでの簡単ラベル作成など、用途別にデモ展示する。簡単にラベルを作成するソフトを使って、実際にラベル作成の体験も可能。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24871/,サーマルプリンタならセイコーインスツル株式会社,ok
セイコーソリューションズ,https://www.seiko-sol.co.jp/,https://www.seiko-sol.co.jp/products/ai_platform/lp/,PINバイパス廃止に対応するモバイル決済端末「AT-M100」、速度の求められる現場や柔軟な店舗レイアウトが求められる現場に対応する「CREPiCOセンター決済プラットフォーム」の展示に加え、専用の決済端末を使用しない新しい決済システムも参考出展。また、業務用LTEルータのレンタルサービス「SeeGull」もあわせてご紹介。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25260/,セイコーソリューションズ株式会社,ok
セイビ堂,https://seibidou.jp/,https://seibidou.jp/contact/,出展ブースでは大型ビジョンやデジタルサイネージ・業務用液晶ディスプレイとして活用できる液晶ディスプレイをはじめ、小売業向けのウルトラワイドモニター・3連天吊りモニター(AIカメラ)、棚サイネージ、自販機サイネージのハードウェアに加え、デジタルサイネージを単なる「設置」で終わらせず「稼ぐ」ための事業(広告媒体)へと転換させる運用サポートサービス「レップアシスト,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25413/,株式会社セイビ堂,ok
セキュア,http://www.secureinc.co.jp,,レジ待ち時間の大幅削減を可能にしたAI技術を活用した無人店舗ソリューションをはじめ、 監視カメラ映像からAIによるさまざまな状況検知や顔認証を活用し、防犯対策、マーケティング、業務効率化、サイネージによる案内や接客まで、次世代の店舗運用をご紹介。店舗運営における安全性向上と省人化、データ活用における付加価値創出の実現をサポートする「次世代リテール向けソリュー,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24337/,,HTTPError
センティリオンシステム,https://www.centsys.jp/,https://www.centsys.jp/contact/,小売業界の未来を切り拓く、最新AIソリューションのデモを展示します。現場の意思決定を速める「データの民主化」、Vertex AIとGeminiにより通話内容の可視化・感情分析・検索をリアルタイムで行う「AIコールセンター支援」、動画から即座に知見を得る「AI動画分析」 最新AIが現場の課題をどう解決するか、ぜひ会場でご体験ください。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24952/,株式会社センティリオンシステム,ok
セールスフォース・ジャパン,https://www.salesforce.com/jp/,https://www.salesforce.com/jp/platform/,「世界No.1のCRMとAIエージェントで顧客とのつながりを強化し売上を向上」をテーマに、本展示会ではAI、データを活用して顧客との関係強化、生産性向上、売上を向上するソリューションをご紹介 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25329/,社名株式会社,ok
ゼブラ・テクノロジーズ・ジャパン,https://www.zebra.com/jp/ja.html,https://www.zebra.com/us/en/about-zebra/company-information/legal/privacy-statement.html,「The Modern Store: AIを活用した小売店の現在」をテーマに、小売業のフロントラインワーカーを支援する製品・ソリューションを提供。市場シェアNo.1の堅牢Android業務端末をはじめバーコードスキャナ、ラベルプリンタ、RFID、固定スキャナ製品展示ほか、コンビニや薬局など小面積店舗の業務を効率化するAIソリューション「OmniShelf」の,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24663/,,ok
ソニー,https://www.sony.co.jp/privacy-policy/,https://www.sony.co.jp/service-information/,NaviCX(ナビックス)は、店舗や施設内における人の行動データをリアルタイムに取得・分析できる屋内行動分析プラットフォーム。スマートフォンの各種センサーとAIを活用したソニー独自の測位技術により、高精度な屋内測位を実現している。特別な機器や大規模なインフラを必要とせず、初期投資や運用コストを抑えられる。展示ブースでは、大手小売事業者での活用事例やデモを通じ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25226/,,ok
ソニーネットワークコミュニケーションズ,https://ict.sonynetwork.co.jp/,https://ict.sonynetwork.co.jp/contact/contact_list.html,今回ご紹介するESL(電子棚札)は、店頭に置いてある商品の価格やキャンペーン情報などを、従来の紙から電子棚札というデジタルデバイスに置き換え、お客様の業務効率を上げ、コスト削減につなげる店舗DXサービスである。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25557/,,ok
ソニービズネットワークス,https://biz.nuro.jp/,https://biz.nuro.jp/service/category/integrated-platform/,インターネット接続サービス「NURO(ニューロ)」の、法人向けソリューションを展開。 その他にも、問い合わせ対応のAIchatBotや、店舗や拠点間をつなぐ専用線や閉域ネットワークの構築、クラウド環境の構築を含むAWS運用管理サービスを展開。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25674/,ソニー株式会社,ok
ソニーマーケティング,https://www.sony.jp/bravia-biz/signage/,https://www.sony.jp/professional/inquiry/form_simple.html,ソニーブースでは、店舗価値向上と運用効率化を支える最新ソリューションを紹介。2月3日発表の最新法人向けブラビア(BZ40P/BZ35P/BZ30P)を初展示し、進化した高画質・省電力・設置性を実際のリテールシーンで体感可能。 ソニーの高画質技術、AIセンシング、クラウド、パートナー協業により、売り場訴求の強化や店舗運営の省力化、顧客体験向上を実現する次世代リ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25215/,ソニー株式会社,ok
ソフネットジャパン,https://www.sofnetjapan.com/,https://www.sofnetjapan.com/contact/sj/,完全クラウド型デジタルサイネージ「サイバーサイネージ」を中核に、生成AIを活用した対話型サービス「世界コンシェルジュ」「AIプロスタッフ」、顧客データ活用基盤「DBMC(LongDM/ShortDM)」を展示。店頭での情報発信・接客・販促・データ活用を一体で支援する、次世代のリテールメディア活用をご提案します。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24904/,ソフネットジャパン株式会社,ok
タイムリープ,https://timeleap-rura.com/,https://timeleap-rura.com/contact,インターネット越しに店舗の接客を行うことができる遠隔接客サービス「RURA」を提供。接客の一部を遠隔で集約することで、店舗運営の効率化や、接客業における新しい働き方の実現が可能です。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24344/,,ok
タカヤ,https://www.takaya.co.jp/,https://www.takaya.co.jp/contact,小売店ではネット通販+店舗省人化の流れが加速している中で、防犯を意識したストアセキュリティ新製品はもちろんのこと、RFID+ストアセキュリティにて店舗オペレーションに役立つと同時に販売促進に繋がるソリューションをデモにてご提案。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24638/,タカヤ株式会社,ok
タグジャパン,https://tagjapan.jp/,https://tagjapan.jp/cont2/contact.html,単なるシフト表や作業割当の効率化ではありません。本当の狙いは生産性向上です。新リリースのタイムスタンプツールは、スタッフがスマホ・タブレット・PCで作業をワンタップするだけで、パフォーマンスを見える化します。遠隔地の作業もリアルタイムで把握でき、人時(マンアワー)指標で適正評価と標準化を実現します。人時管理導入企業には指標作りの強力な支援になります。飲食・小,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24318/,タグジャパン株式会社,ok
タッチパネル・システムズ,https://www.tps.co.jp/,https://www.tps.co.jp/contact/general/default.asp,飲食店、店舗における人手不足解消のための省人化DXのニーズに対応するセルフサービス向けタッチソリューションを展示する。タッチパネル一体型PCと専用スタンドを組み合わせたシステムは、各社が提供する多様な決済端末やバーコードスキャナーなどの周辺機器を自由に取り付けることができる汎用性の高い製品で、セルフオーダーやセルフレジ、キャッシュレス決済アプリ活用時のデモを,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24362/,タッチパネル・システムズ株式会社,ok
ダイヤモンド・リテイルメディア,https://corp.diamond-rm.net/,,小売業のDX情報は弊誌から!ブースでは最新流通業DXアンケート結果も提示。流通・小売業向け情報システムの最新動向を提供する流通IT情報専門誌「流通テクノロジー」を無料配布するほか、雑誌の即売会も開催予定。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25446/,会社名株式会社,ok
ティービーアイ,https://www.tbeye.com/,https://www.tbeye.com/contacts,ティービーアイは、セキュリティの向上と業務効率化を目的とした多様なソリューションを提供。ロボットや顔認証、防犯カメラ等、画像AI技術を中心とした、業務効率化、Dx化をご提案。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24538/,株式会社ティービーアイ,ok
テクノフェイス,https://www.technoface.co.jp/,https://www.technoface.co.jp/contact,店長不在の時間帯が多い店舗では、指示やルール変更が十分に行き渡らず、伝達漏れや対応のばらつきが起こりやすい。結果として、確認作業やフォローに余計な時間がかかり、現場の負担が増大する。スタッフサイネージは、口頭連絡や紙掲示に頼らず情報を一元共有し、確認状況を可視化することで、属人化を防ぎ、安定した店舗運営を支援する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24660/,株式会社,ok
テスク,https://www.kktisc.co.jp/,https://www.kktisc.co.jp/inquiry/,小売業向け基幹システム「CHAINS Z」は、スーパーマーケットを中心に業界トップクラスのシェアを誇るパッケージ。バイヤー向け商談管理システム「商談.net」商談業務の効率化と透明化を実現。「リベート管理システム」は、正確な利益確保とコンプライアンスの強化が可能。スーパーマーケット特化のスマホ販促アプリ「Safri」は、稼働アクティブ率が高く、豊富な機能と小,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24352/,株式会社テスク,ok
テレコム,https://www.telcom-net.co.jp/,,AVIGILON(アビジロン)は店舗の監視カメラ映像をまとめて記録・閲覧でき、必要な場面を素早く見つけられる仕組みである。 その仕組みを活用することで万引き常習者・内部不正の検出でロスプリベンションを戦略的に実行可能。 また施設全体の来客数、出入口毎の通過人数、エリアや階ごとの滞在人数のカウントができ、 モールの運営や広告など施策効果の測定を実施できるためマ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24612/,,ok
ディーグラット,https://www.d-glatt.co.jp/,https://www.d-glatt.co.jp/contact,店舗の販売促進、防犯やレジ業務向上をテーマに、業務用POP作成ツールのロングセラー「ROBOPOP」シリーズ、 POS連動カメラシステム「ぽすみる」、セルフPOS用モニタリングシステム「EYES」、売れ行きを即座に把握し迅速な品出しを可能にする「ウレるんミルるん」、ネットワークカメラ録画システム「ROBO-TVR」を展示。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24677/,,ok
データコム,https://www.datacom.jp/,https://www.datacom.jp/contact/,小売業において企業戦略やマーケティングなど、あらゆるシーンに必要となるデータ。 そんな大切なデータを各方面から収集し、最大限に活用できるシステムとアイデアを提案。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24578/,データコム株式会社,ok
トマトランド,https://www.tomatoland.jp/,https://www.tomatoland.jp/contact.html,タブレット端末を使ったサービスなどでのタブレット専用スタンドを製造・販売。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24444/,,ok
トランザクション・メディア・ネットワークス,https://www.tm-nets.com/,https://www.tm-nets.com/contact/,キャッシュレス決済サービスおよび決済とマーケティングを融合させた情報プロセシングサービスのご紹介。 決済インフラとしての役割にとどまらず、人・店舗・データをつなぎ、マーケティングや購買体験へと価値を広げていく。 将来構想と現在の取組みを、実機を通して紹介する。 決済を起点に、流通の在り方を見直し、次の価値を描くためのヒントを提示。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24621/,株式会社トランザクション・メディア・ネットワークス,ok
ドリーム・アーツ,https://shoprun.jp/,https://shoprun.jp/features/information/,「Shopらん(R)」はチェーンストア業界に特化した本部-店舗間コミュニケーションツール。 「SmartDB(R)」は、大企業市場シェア No.1(※)の業務デジタル化クラウド。 現場個別の業務から全社横断業務までノーコードで開発可能。 ※ テクノ・システム・リサーチ「2024 年 SaaS 型ワークフロー市場メーカーシェア調査」より ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25385/,,ok
ナスコー,https://www.nascojp.com/,https://www.nascojp.com,POSハード機器、キャッシュドロアーの企画・開発・製造・販売を担う専門プロバイダー ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24658/,,ok
ナビタイムジャパン,https://location-cloud.navitime.co.jp/?frm=RT26,https://location-cloud.navitime.co.jp/inquiry2,店舗データの管理・発信を効率化しつつ、店舗へのタッチポイントの増加やMEO対策で集客効果をあげる、多店舗チェーンのための「店舗情報発信クラウド」である「NAVITIME Location Cloud」を展示する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24269/,,ok
ナブラワークス,https://www.nablaworks.co.jp/,https://www.nablaworks.co.jp/product/nabla-vision-platform,【顔認証ICカード自動貸出システム】 (株)ワールドサプライと共同実証実験中の大型商業施設受付用の顔認証ICカード自動貸出システムを展示。 https://www.youtube.com/watch?v=1zx_YkRW4B0 【店舗来客分析ソリューション「レジカメラ」】 カメラ映像をもとに顔認証で来客一覧を自動作成。店舗顧客管理・動向分析ソリューション「レ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25014/,ナブラワークス株式会社,ok
ニューランドAIDCジャパン,https://www.newlandaidc.com/jp/,https://www.newlandaidc.com/jp/Contact/index.html,ニューランドは、POS端末向けスキャナや組込み用OEMスキャンエンジンを強みとするAIDCメーカーです。高速・高精度な読取性能で、有人・セルフレジやキオスクのスムーズな会計を実現。国内サポート体制と優れたコスト競争力で、小売DXを支える。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24319/,ニューランドAIDCジャパン株式会社,ok
ネットパイロティング,https://www.npinc.jp/,https://www.npinc.jp/contact/,チェーンストアが大好きな会社「We♡チェーンストア」を共通テーマに、「Behind the Retail ―小売の裏側を体感する―」を軸に出展する。現場観察から得た気づきを叡知へと変換するネットパイロティングを体験型展示で紹介。店頭課題に直結する「StoreFIND」を中心に、役割別デモを通じてチェーンストア運営の新たな業務の在り方や活用可能性を提示し、業界,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24665/,ネットパイロティング株式会社,ok
ネフロック,https://edge-ocr.com/,https://edge-ocr.com/request-information,読み取り速度わずか0.1秒の超ハイスピード・高精度文字読み取り「EdgeOCR」。 ブースでは、賞味期限の管理や入出荷時の検品など、リテール現場のDX化を促進するデモンストレーションを実施する。 スマートフォンやハンディターミナル上で使えるアプリで、導入も簡単。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24261/,,ok
バリューテクノロジー,https://www.value-ict.co.jp/,https://www.value-ict.co.jp/contact/,FineReportは、帳票、分析ダッシュボード、データ入力、モバイル対応などの様々な入出力機能をオールインワンに集結したデータ活用ツールです。 ●複雑な帳票、BI分析ダッシュボードを容易に作成 ●Excel風のデザイナでノーコーディングで簡単設計 ●印刷、PDF、Excel、Wordなど多様な出力形式 ●強力なデータ入力機能はデータ活用の可能性を広げます ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25600/,バリューテクノロジー株式会社,ok
バリューデザイン,https://cs.valuedesign.jp/,https://cs.valuedesign.jp/contact,「キャッシュレスxマーケティング」でお店の成長を支援する「バリューカード」を展示。約12万店舗での導入実績を踏まえ事例も紹介する。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24853/,サイトマップ株式会社,ok
ヒット,https://www.hit-kk.co.jp/,https://www.hit-kk.co.jp/information/,物流現場の効率を極めるウェアラブルスキャナ「ProGlove MARKシリーズ」、洗練されたデザインの決済端末「PAX A8700」、高コスパな「T/Qシリーズ」を展示する。さらにスマートIoTソリューションを内蔵したガチャ機や無人機の実機、リテールメディアによる最新の収益化施策を一挙公開。AIソフトウェアの講演も実施。店舗と物流運営の負担を軽減し、新たな利,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25105/,私たちヒット株式会社,ok
ビジコム,https://www.busicom.co.jp/,https://www.busicom.co.jp/h/inquiry.html,流通・店舗ソリューションの開発と販売を行うビジコムは、店舗の課題を解決するPOSソリューションとハードウェアを展示。『ビジコムならすべてつながる』をテーマに、幅広い業種で導入されているPOSソリューションと、現場の業務効率化を支えるハードウェア製品を多数紹介。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25220/,株式会社ビジコム,ok
ビーツ,https://www.beeats.co.jp/privacy/,https://www.beeats.co.jp/contact/,「クラモニ」は、累計200社以上・多数店舗で導入されるクラウド型デジタルサイネージシステムです。 手元のパソコンから全国の拠点ディスプレイへコンテンツ配信・スケジュール管理を一元化でき、直感的なUIで操作性に優れております。拡張性も高く、多様な表示コンテンツに対応し、店舗・施設における情報発信・プロモーションの効率化と顧客体験向上を支援するシステムです。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25477/,株式会社ビーツ,ok
フツパー,https://hutzper.com/,https://hutzper.com/contact/,日々のシフト配置を省人化するシステム。 工数・スキル・勤務状況の入力で最適な人員配置をAIが提案。手間のかかるシフト作成や突発の配置替え対応はもちろん、教育計画などに沿ったシフト配置を実現。 希望休はもちろん、連続勤務制限や人的相性配慮などにも対応可能。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25735/,株式会社フツパー,ok
ブライセン,https://b-luck.jp/,https://b-luck.jp/contact/,需要予測から在庫管理・出荷までを一気通貫で支える「B-Luck」「COOOLa」など、現場実装に強みを持つサプライチェーンソリューションを展開。 本年度は「流通小売業のAIパートナー」を掲げ、AIによる売場と倉庫の業務を高度化をコンセプトに、需要予測・棚割り・品揃え・生鮮運営・値引・出荷までをつなぐ流通小売業向けAIソリューションを紹介。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25174/,,ok
ブラザー販売,https://www.brother.co.jp/,https://www.brother.co.jp/contact/index.aspx?support_source=footer,本社業務～店舗現場～通販・物流まで、あらゆるシーンでの業務効率・コスト改善等の課題に対し、効率アップ・コストダウンを実現するソリューション・製品の提案。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24363/,ブラザー販売株式会社,ok
ブリッジ・モーション・トゥモロー,https://www.bmt.jp/,https://www.bmt.jp/contact/,■多機能モバイル決済端末Mr.Huntシリーズ すべての決済がこの1台で実現。電子マネー、クレジットカード、QRコードと多種多様な決済に対応した決済端末。 ■多機能組み込み型決済端末 オーダーから決済まで一気通貫の多機能決済端末・セルフレジシステム 売上アップが狙える販売DXを実現。売上データや商品データの活用により、日報の作成やマーケティングの自動化も可能,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25421/,ブリッジ・モーション・トゥモロー株式会社,ok
ブレイン,https://www.corp.bb-brain.co.jp/,https://www.corp.bb-brain.co.jp/knowledge/,・「EatScan」社員食堂、学生食堂を快適にするのAIセルフレジ ・「BakeryScan」パン画像識別AIレジ、スマレジ連携あり ・「DelicaScan」商品ラベル貼りミス防止AIシステム ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24632/,株式会社ブレイン,ok
プラスアルファ・コンサルティング,https://www.mieruka-engine.com/,https://www.mieruka-engine.com/information/,SNSや口コミ、アンケートなど、膨大なVoC(顧客の声)を高度な自然言語処理と生成AIで瞬時に分析・可視化する14年連続国内シェアNo.1のテキストマイニングツール「見える化エンジン」を紹介。顧客の本音や潜在ニーズを発掘し、商品開発や販促、店舗のCX向上へと繋げるソリューションである。ブースでは、最新のAI機能による分析デモや流通・小売業界における活用事例を,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/25044/,,ok
プレイド,https://karte.io/,,「KARTE」は、ウェブサイトへ来訪したお客様の行動をリアルタイムに解析して一人ひとり可視化し、個々のお客様にあわせたサイト内外での自由なコミュニケーションをワンストップで実現するサービスです。あらゆるデータを活用し、エンユーザーにおける体験価値(CX)の向上を実現します。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24500/,,ok
プロテックジャパン,https://www.protechgroup.tw,https://www.protechgroup.tw/contact/,本展示会にて当社は様々なサイズやデザインのPOS、KIOSK、タブレット製品を展示。キャッシュレスをテーマとした周辺機器、オールインワンの製品、防塵・防滴の規格を取得し、厳しい環境でも使用可能な製品等、飲食店や小売店向けの製品を多数取り揃えている。 ,https://messe.nikkei.co.jp/exhibitor/info/RT/ja/24283/,,ok
