company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,,,
株式会社JIMOTO Marketing Share Bureau,https://www.jimoto-marketing-sb.com/,千葉県流山市江戸川台西2-141 ロータリービル2Fコワーキングスペース pollo pollo,,,https://www.jimoto-marketing-sb.com/contact,,,送信不可,本フォームはお客様用のフォームのため、セールスや提案はお断り申し上げます。,,,除外_営業NG_フォーム明記,,,
合同会社ウワイ,https://uwai.co.jp/,神奈川県川崎市中原区上小田中2-13-27-106,044-777-3417,,https://uwai.co.jp/contactus/,,,送信不可,営業目的の連絡はご遠慮ください。,,,除外_営業NG_フォーム明記,,,
株式会社ウェブサイト,https://www.web3110.jp/,宮崎県宮崎市,,,https://www.web3110.jp/contact,,,送信不可,問い合わせフォームを利用した当社への営業目的での連絡の一切をお断りしています。,,,除外_営業NG_フォーム明記,,,
株式会社ワンステップ,https://onestep65.com/,岐阜県岐阜市,,,https://onestep65.com/contact.html,,,送信不可,営業目的のメールはお断りしています,,,除外_営業NG_フォーム明記,,,
株式会社バース,https://www.birth.ne.jp/,三重県四日市市西浦2-4-17,059-350-2470,,https://www.birth.ne.jp/contact/contact.php,,,送信不可,営業メールはご遠慮ください。,,,除外_営業NG_フォーム明記,,,
株式会社アティモ,https://atimo.jp/official/,広島県福山市,084-999-5800,,https://atimo.jp/contact/,,,送信不可,お問い合わせフォームからのセールス・勧誘等は固くお断りいたします。送信いただいても対応いたしかねます。,,,除外_営業NG_フォーム明記,,,
株式会社エー・エム・ティー,https://a-m-t.co.jp/,静岡県静岡市駿河区中島153-2,054-286-4085,,https://a-m-t.co.jp/contact/,,,送信不可,営業・売り込みはご遠慮ください,,,除外_営業NG_フォーム明記,,,
株式会社アテンド,https://www.attend.co.jp/,新潟県長岡市西千手1-1-1,0258-31-5005,,https://www.attend.co.jp/contact/,,,送信不可,当メールフォームはお客様からのお問い合わせ専用です。営業・売り込みなどの目的でのご利用は固くお断りいたします。,,,除外_営業NG_フォーム明記,,,
株式会社ライフスタイルテクノロジー,https://lifestyletechnology.co.jp/,沖縄県那覇市金城2-14-10,098-859-0641,,https://lifestyletechnology.co.jp/contact/,,,送信不可,営業目的のお問い合わせはご遠慮ください。,,,除外_営業NG_フォーム明記,,,
濱島印刷株式会社,https://www.k-hamashima.co.jp,鹿児島県鹿児島市加治屋町16番20号,099-222-7848,,https://www.k-hamashima.co.jp/form/,,,送信不可,このフォームを利用しての売り込みはご遠慮ください。,,,除外_営業NG_フォーム明記,,,
株式会社ジャパール,https://www.japal.co.jp,神奈川県川崎市高津区溝口2-14-25 シティアビタ溝の口1棟211号室,044-850-3144,,https://www.japal.co.jp/inquiry_cw.html,,,送信不可,営業・勧誘目的でのご利用はお断りしております。,,,除外_営業NG_フォーム明記,,,
株式会社ロポロデザインクリエーション,https://ropolo.co.jp,広島県福山市松浜町3-4-8,084-982-8656,,https://ropolo.co.jp/contact/,,,送信不可,営業を目的としたお問い合わせはご遠慮ください。お問い合わせフォームに届いた営業を目的としたメールは全て迷惑メールとして処理されます。,,,除外_営業NG_フォーム明記,,,
株式会社インターネット倉敷,https://www.kurashiki.co.jp,岡山県倉敷市,,,https://www.kurashiki.co.jp/contact,,,送信不可,電話やメール、当サイトのフォームを利用した当社への売り込みの一切をお断りしています,,,除外_営業NG_フォーム明記,,,
株式会社CMねっと,https://cmnet.co.jp,宮崎県延岡市松原町3丁目8874-6,0982-40-6112,,https://cmnet.co.jp/contact/,,,送信不可,アウトソーシングの営業等は全てお断りしておりますのでご遠慮下さい。,,,除外_営業NG_フォーム明記,,,
有限会社エイム,https://aim-web.co.jp/web-design,群馬県前橋市元総社町1417-9,027-253-9111,,https://aim-web.co.jp/contact,,,送信不可,弊社業務内容に関係の無い営業を目的としたお問合わせはご遠慮ください。,,,除外_営業NG_フォーム明記,,,
株式会社StartupMarketing,https://startup-marketing.co.jp,〒330-9501 埼玉県さいたま市大宮区桜木町2丁目3番地 大宮マルイ7階,050-3590-7936,,https://startup-marketing.co.jp/contact,,,送信不可,弊社への営業・セールスを目的としたご連絡は固くお断りいたします。,,,除外_営業NG_フォーム明記,,,
株式会社アド・ステーション,https://adstation.co.jp/company,〒400-0854 山梨県甲府市中小河原町156-24,055-241-9966,,https://adstation.co.jp/contact/,,,送信不可,お電話やメール、当フォームを利用した当社への売り込み営業は一切お断りをしております。,,,除外_営業NG_フォーム明記,,,
エムズコミュニケーション株式会社,https://asanoyukinobu.com/jobinformation/,〒332-0012 埼玉県川口市本町4-3-14 小峰第一ビル4F,048-288-0744,,https://asanoyukinobu.com/contact/,,,送信不可,営業を目的としたお問合わせはご遠慮ください。,,,除外_営業NG_フォーム明記,,,
株式会社グッドグラフィック,https://www.goodgraphic.co.jp/company,〒060-0063 札幌市中央区南3条西5丁目1番地1 ノルベサ4F,011-261-4350,,https://www.goodgraphic.co.jp/contact,,,送信不可,営業メールは基本お断りしております。予めご了承ください。,,,除外_営業NG_フォーム明記,,,
デザイン事務所ハイジー,https://www.hi-g.net,大阪府大阪市北区中之島   3-1-8リバーサイドビルディング502号,,,https://www.hi-g.net/contact/,"デザイン事務所ハイジー
ご担当者様

突然のご連絡の中、ご覧いただき誠にありがとうございます。
わたくし、ジェットプロデュース の 田中 と申します。

『デザインで道を照らす』。
この言葉に、制作が果たす役割を
まっすぐ表す力を感じました。

企業が持つ思いや進みたい方向を見つけ、
グラフィック、Web、映像という手段で、
周囲にも見える形へ変えておられるのですね。

装飾するためではなく、
迷わず進める道標を作るためのデザインという姿勢に、
同じ作り手として強く惹かれました。

サイト制作後も、
できれば継続してご支援を続けていきたい。
  
けれど今の社内リソースでは正直むずかしい。
そうしたお悩みはございませんでしょうか。
  
  
先に、この連絡の目的だけ申し上げます。
制作後の運用を担う外部パートナーとして、
一度ご検討いただけないかというご相談です。
  
お読みいただいたうえで、ご興味があれば
ご連絡いただけますと幸いです。
ピンとこなければ、そのまま閉じていただいて構いません。
  
  
私は制作後のGoogleマップ集客
（Googleビジネスプロフィール運用）を
専門にしております。
  
クリニックや飲食店、士業事務所など10社以上を、
継続してご支援させていただいております。
  
  
元システムエンジニアで、以前は制作会社様から年単位で
コーディングなどを受託させていただいておりました。
そのため制作現場の進め方も一通り分かるつもりです。
  
サイトが公開されてからの長いお付き合いを前提とした支援に、
現在は力を入れています。
  
  
制作会社様の「運用担当」として、実際にお引き受けしているのは以下です。
  
・ご提案資料の作成と、商談への同席・ご説明
・Googleビジネスプロフィールの日々の運用
　（投稿・口コミ対応・店舗情報の最適化）
・月次レポートの作成とご報告
・事業者さんからのご質問・ご相談への対応
  
  
ご提案の段階から同席し、運用が始まってからの
事業者さんとのやり取りも、責任を持って対応いたします。
  
必ずしも御社で専任の担当を立てていただかなくても、
進めていくこともできます。
  
あくまでも御社のご案件として、私が携わらせていただく形です。
  
  
また、運用を続けていると
「このページを追加したい」
「キャンペーン用のLPがほしい」
「LINEへの導線をつくりたい」といった
制作のご相談が実際に出てきます。
  
そうしたご相談も、すべて御社にお戻しします。
日々のやり取りの延長で、自然と生まれてくるご依頼です。
  
  
▼ ご支援先の事例
  
【歯科クリニック／関西】
オーナー確認がされておらず、低評価の口コミが入ったことをきっかけに
ご相談をいただきました。情報の最適化と口コミへの対応を進め、
最寄り駅＋業種の検索で上位表示を獲得しています。
  
・電話でのお問い合わせ　月71回 → 100回
・検索での表示回数　　　月384回 → 554回
・サイトへの遷移　　　　月49回 → 80回
（対策3ヶ月／前年同月比）
  
口コミ数と評価点も上がり、現在は予約が取りづらい状態が続いています。
  
  
【士業事務所／関西】
マップ上に「閉業」と表示されたままの状態からのご相談でした。
Googleへの修正申請と設定の最適化、定期的な情報更新を行っています。
  
・プロフィールの閲覧　月97回 → 142回
・ルート検索　　　　　月30回 → 70回
（対策2ヶ月）
  
  
その他の事例、対応内容、価格について、以下にてご確認いただけます。
https://jet-produce.com/lp/partner01/
  
  
ここまでお読みいただき、少しでもご興味をお持ちいただけましたら、
ご連絡いただけますと幸いです。
メッセージでも、Zoomでも、ご都合の良い方で対応いたします。
  
ご多用のところ、最後までお読みいただきありがとうございました。
何卒よろしくお願いいたします。
  
ーーーーー
  
ジェットプロデュース
代表：田中 克章
Email ：kansha@jet-produce.com
  
ーーーーー
  
追伸
事業者さんを、長い目で応援していける伴走者でありたいと思っています。
  
長くご一緒させていただくほど、その事業の伸びしろが分かってきますし、
困ったときにすぐ聞いていただける距離でいられれば、
お役に立てる場面もその分増えていきます。
  
Googleマップの運用は毎月少しずつ積み上げ、資産化していく仕事なので、
そうした関わり方がしやすい。そう考えて取り組んでいます。",2026-07-30T11:27:35.583887,skipped,営業お断りの明記あり → 送信せずスキップ,,none,除外_営業NG_フォーム明記,,,
永井印刷株式会社,http://nagaiprint.com,東大阪市,06-6784-6775,,http://nagaiprint.com/pages/4/,"永井印刷株式会社
ご担当者様

突然のご連絡の中、ご覧いただき誠にありがとうございます。
わたくし、ジェットプロデュース の 田中 と申します。

1956年の創業以来、シール印刷を軸に、
他社では難しい特殊加工まで磨いてこられたことに、
技術の積み重ねを感じました。

決まった仕様をただ印刷するのではなく、
お客様の『もっとこんな風にできないか』を受け止め、
知恵と工夫で実現してこられたのですね。

長く培った技術を守るだけでなく、
新しい要望へ応えるために使い続ける姿勢に、
ものづくりの誠実さを感じ、深く惹かれました。

サイト制作後も、
できれば継続してご支援を続けていきたい。
  
けれど今の社内リソースでは正直むずかしい。
そうしたお悩みはございませんでしょうか。
  
  
先に、この連絡の目的だけ申し上げます。
制作後の運用を担う外部パートナーとして、
一度ご検討いただけないかというご相談です。
  
お読みいただいたうえで、ご興味があれば
ご連絡いただけますと幸いです。
ピンとこなければ、そのまま閉じていただいて構いません。
  
  
私は制作後のGoogleマップ集客
（Googleビジネスプロフィール運用）を
専門にしております。
  
クリニックや飲食店、士業事務所など10社以上を、
継続してご支援させていただいております。
  
  
元システムエンジニアで、以前は制作会社様から年単位で
コーディングなどを受託させていただいておりました。
そのため制作現場の進め方も一通り分かるつもりです。
  
サイトが公開されてからの長いお付き合いを前提とした支援に、
現在は力を入れています。
  
  
制作会社様の「運用担当」として、実際にお引き受けしているのは以下です。
  
・ご提案資料の作成と、商談への同席・ご説明
・Googleビジネスプロフィールの日々の運用
　（投稿・口コミ対応・店舗情報の最適化）
・月次レポートの作成とご報告
・事業者さんからのご質問・ご相談への対応
  
  
ご提案の段階から同席し、運用が始まってからの
事業者さんとのやり取りも、責任を持って対応いたします。
  
必ずしも御社で専任の担当を立てていただかなくても、
進めていくこともできます。
  
あくまでも御社のご案件として、私が携わらせていただく形です。
  
  
また、運用を続けていると
「このページを追加したい」
「キャンペーン用のLPがほしい」
「LINEへの導線をつくりたい」といった
制作のご相談が実際に出てきます。
  
そうしたご相談も、すべて御社にお戻しします。
日々のやり取りの延長で、自然と生まれてくるご依頼です。
  
  
▼ ご支援先の事例
  
【歯科クリニック／関西】
オーナー確認がされておらず、低評価の口コミが入ったことをきっかけに
ご相談をいただきました。情報の最適化と口コミへの対応を進め、
最寄り駅＋業種の検索で上位表示を獲得しています。
  
・電話でのお問い合わせ　月71回 → 100回
・検索での表示回数　　　月384回 → 554回
・サイトへの遷移　　　　月49回 → 80回
（対策3ヶ月／前年同月比）
  
口コミ数と評価点も上がり、現在は予約が取りづらい状態が続いています。
  
  
【士業事務所／関西】
マップ上に「閉業」と表示されたままの状態からのご相談でした。
Googleへの修正申請と設定の最適化、定期的な情報更新を行っています。
  
・プロフィールの閲覧　月97回 → 142回
・ルート検索　　　　　月30回 → 70回
（対策2ヶ月）
  
  
その他の事例、対応内容、価格について、以下にてご確認いただけます。
https://jet-produce.com/lp/partner01/
  
  
ここまでお読みいただき、少しでもご興味をお持ちいただけましたら、
ご連絡いただけますと幸いです。
メッセージでも、Zoomでも、ご都合の良い方で対応いたします。
  
ご多用のところ、最後までお読みいただきありがとうございました。
何卒よろしくお願いいたします。
  
ーーーーー
  
ジェットプロデュース
代表：田中 克章
Email ：kansha@jet-produce.com
  
ーーーーー
  
追伸
事業者さんを、長い目で応援していける伴走者でありたいと思っています。
  
長くご一緒させていただくほど、その事業の伸びしろが分かってきますし、
困ったときにすぐ聞いていただける距離でいられれば、
お役に立てる場面もその分増えていきます。
  
Googleマップの運用は毎月少しずつ積み上げ、資産化していく仕事なので、
そうした関わり方がしやすい。そう考えて取り組んでいます。",2026-07-30T10:52:50.288909,skipped,営業お断りの明記あり → 送信せずスキップ,,none,除外_営業NG_フォーム明記,,,
株式会社インフォ,https://www.in-for.jp,栃木県宇都宮市インターパーク2-14-5,,,https://www.in-for.jp/contact.html,,,送信不可,お問い合わせページ（https://www.in-for.jp/contact.html）が404 Not Found,,,除外_送信不可_接続障害,,,
株式会社エーアンドエー,https://www.a-and.co.jp/,愛知県名古屋市東区東桜1-3-7 ヒシタビル3F,052-953-1001,,https://www.a-and.co.jp/contact/,,,送信不可,公式サイト・お問い合わせページでSSL証明書のホスト名不一致（CERTIFICATE_VERIFY_FAILED）,,,除外_送信不可_接続障害,,,
有限会社AiferWebService,https://collabonet.org/,石川県金沢市有松2-2-38,,,https://collabonet.org/inuiery,,,送信不可,お問い合わせページ（https://collabonet.org/inuiery）が404 Not Found,,,除外_送信不可_接続障害,,,
株式会社TONOSAMA,https://tono-sama.net/,福井県福井市,,,https://tono-sama.net/contact/,,,送信不可,公式サイト・お問い合わせページが500 Internal Server Error,,,除外_送信不可_接続障害,,,
株式会社サトーエージェンシー,https://www.s-agc.co.jp/,北海道函館市,0138-26-7277,,https://www.s-agc.co.jp/contact.php,,,送信不可,公式サイト・お問い合わせページでSSL証明書のホスト名不一致（CERTIFICATE_VERIFY_FAILED）,,,除外_送信不可_接続障害,,,
株式会社天晴コミュニケーション,https://www.tensei-com.co.jp,〒918-8057 福井県福井市加茂河原2-22-18,0776-33-6973,,https://www.tensei-com.co.jp/contact/company.php,,,送信不可,公式サイト・お問い合わせページでSSL証明書の検証エラー（CERTIFICATE_VERIFY_FAILED：unable to get local issuer certificate）,,,除外_送信不可_接続障害,,,
株式会社RUHIA RYUKYU,https://ruhia-ryukyu.co.jp,〒901-2223 沖縄県宜野湾市大山2-31-29 三商ビル3F,098-942-8200,,https://ruhia-ryukyu.co.jp/contact/,,,送信不可,公式サイト・お問い合わせページでSSL証明書の検証エラー（CERTIFICATE_VERIFY_FAILED：unable to get local issuer certificate）,,,除外_送信不可_接続障害,,,
株式会社dohaku,https://dohaku.co.jp,〒650-0024 兵庫県神戸市中央区海岸通5丁目2-2 建洋ビル2階,050-5530-5346,,https://dohaku.co.jp/contact/,,,送信不可,お問い合わせページ（https://dohaku.co.jp/contact/）が404 Not Found,,,除外_送信不可_接続障害,,,
株式会社ポートワン,https://kakuyasu-homepage.net/,京都府京都市伏見区深草出羽屋敷町23,,https://www.google.com/maps/search/?api=1&query=京都府京都市伏見区深草出羽屋敷町23,https://lin.ee/UeXsEDDH,,,,,,,除外_送信不可_LINE窓口,,,
有限会社トレンディハウス,https://trendyhouse.jp,栃木県栃木市境町2-9牛久ビル2F,,,https://trendyhouse.jp/contact/,"有限会社トレンディハウス
ご担当者様

突然のご連絡の中、ご覧いただき誠にありがとうございます。
わたくし、ジェットプロデュース の 田中 と申します。

貴社サイトを拝見し、
商談の機会を広げることを軸に、
ホームページを設計される姿勢に惹かれました。

制作だけでなくIT活用や経営支援にも関わり、
企業の生産性と営業力を一緒に高めようとする、
幅広い視点を感じます。

実績や料金、進め方を分かりやすく示しながら、
事業者が安心して一歩を踏み出せる点が、
とても印象的でした。

サイト制作後も、できれば継続してクライアントを支援したい。
  
けれど、日々の制作案件を進めながら、
新たに担当者を採用・育成し、
毎月の運用や顧客対応まで担うのは簡単ではない。
  
そうしたお悩みはございませんか。
  
  
今回、制作後のGoogleマップ集客
（Googleビジネスプロフィール運用）を担う外部パートナーとして、
お力になれればと思い、ご連絡いたしました。
  

私は現在、クリニック、飲食店、士業事務所、学習塾など、
10社以上のGoogleビジネスプロフィール運用を
継続してご支援しています。
  
もともとは製造業で会社員としてシステム開発に携わり、
独立後は、制作会社のコーディング業務を
年単位で継続して受託しておりました。
  
外部の運用担当として、
主に以下の業務をお引き受けしています。
  
・ご提案資料の作成、商談への同席・ご説明
・投稿、口コミ返信、店舗情報の整備・改善
・月次レポートの作成とご報告
・事業者様からのご質問、ご相談への対応
  
ご提案の段階から、運用開始後の事業者様とのやり取りまで、
私が責任を持って対応いたします。
  

御社で専任担当者を新たに採用・育成したり、
日々の細かなディレクションを増やしたりすることなく、
店舗型クライアント向けの継続支援メニューを
追加していただくことができます。
  
御社とクライアント様との関係を大切にし、
窓口や商流を尊重したうえで、
あくまで御社の案件として携わります。
  

また、運用を続けていると、
サービスページの追加やキャンペーン用LP、
LINEへの導線づくりなど、
制作に関するご相談が生まれることもあります。

そうしたご相談は、すべて御社へお戻しします。
  

私がGoogleビジネスプロフィールの運用に
力を入れるようになったきっかけは、
かかりつけの歯科医院から、
  
「低評価の口コミに、どう対応すればよいのか」
  
と相談を受けたことでした。
  
私自身、それまでは歯科医院に苦手意識があり、
かかりつけもありませんでした。
  
しかし、その医院で丁寧に診ていただき、
安心して相談できる専門家がいる心強さを実感しました。
  
患者さんの負担を少しでも減らそうと、
設備を整え、診療の改善を続けておられる姿も知っていたため、
その医院が口コミ対応で困っていると聞き、
何とかお役に立ちたいと思ったことが、この仕事の原点です。
  

支援を続ける中で、良い仕事をしていても、
その価値が必要な方に届いていない事業者様は
少なくないと感じています。
  
探している方と、その力になれる事業者様をつなぐこと。
Googleマップを通じて、その接点を増やすことが、
私の役割だと考えています。
  
「問い合わせが増えた」「予約につながった」と
事業者様から直接お声をいただき、
一緒に変化を喜べる距離で支援できることに、
大きなやりがいを感じています。
  

実績の一例として、関西の飲食店では、
2026年5月からGoogleビジネスプロフィールの
運用支援を開始しました。
  
支援前の4月と運用3か月目の7月を比較すると、
  
・ルート検索数　　　月68回から444回（約6.5倍）
・サイトへの遷移数　月78回から560回（約7.2倍）
・電話発信数　　　　月10回から46回（4.6倍）
  
となりました。
  
口コミ数も8件から49件へ増加し、
評価点は3.8から4.3まで改善しています。
  
口コミ面と、来店・問い合わせにつながる
ユーザー行動の両方で伸びが見られた事例です。
  
※4月と7月の単月比較です。期間中にGoogle検索広告を
一部実施しており、間接的な影響は切り分けていません。
広告クリック自体は、上記数値に含まれていません。
  
その他の事例、具体的な対応内容、価格については、
以下のページにまとめています。
  
https://jet-produce.com/lp/partner01/
  

御社の方針とクライアント様との関係を大切にしながら、
困ったときにすぐ相談していただける距離で、
長くご一緒できればと考えています。
  
制作後の継続支援の選択肢として
ご関心をお持ちいただけましたら、
ご連絡いただけますと幸いです。
  
必要に応じて、Zoomでも詳しくご説明いたします。
  
ご多用のところ、最後までお読みいただき
ありがとうございました。
  
どうぞよろしくお願いいたします。",2026-08-04T09:31:54.665688,skipped,営業お断りの明記あり → 送信せずスキップ,,none,除外_営業NG,,,
カテル株式会社,https://caters.co.jp,栃木県宇都宮市西川田1丁目7番11号,,,https://caters.co.jp/contact/,"カテル株式会社
ご担当者様

突然のご連絡の中、ご覧いただき誠にありがとうございます。
わたくし、ジェットプロデュース の 田中 と申します。

貴社サイトを拝見し、
ブランディングと業務システムを両輪に、
企業のDXを推進されている点に惹かれました。

Webや印刷、看板、店舗空間から、
クラウド型の業務システムまで一貫して扱われ、
事業全体をデザインする力を感じます。

企画・制作・運用をつなぎながら、
表現と業務環境を同時に変える点が、
貴社らしい強みだと感じました。

サイト制作後も、できれば継続してクライアントを支援したい。
  
けれど、日々の制作案件を進めながら、
新たに担当者を採用・育成し、
毎月の運用や顧客対応まで担うのは簡単ではない。
  
そうしたお悩みはございませんか。
  
  
今回、制作後のGoogleマップ集客
（Googleビジネスプロフィール運用）を担う外部パートナーとして、
お力になれればと思い、ご連絡いたしました。
  

私は現在、クリニック、飲食店、士業事務所、学習塾など、
10社以上のGoogleビジネスプロフィール運用を
継続してご支援しています。
  
もともとは製造業で会社員としてシステム開発に携わり、
独立後は、制作会社のコーディング業務を
年単位で継続して受託しておりました。
  
外部の運用担当として、
主に以下の業務をお引き受けしています。
  
・ご提案資料の作成、商談への同席・ご説明
・投稿、口コミ返信、店舗情報の整備・改善
・月次レポートの作成とご報告
・事業者様からのご質問、ご相談への対応
  
ご提案の段階から、運用開始後の事業者様とのやり取りまで、
私が責任を持って対応いたします。
  

御社で専任担当者を新たに採用・育成したり、
日々の細かなディレクションを増やしたりすることなく、
店舗型クライアント向けの継続支援メニューを
追加していただくことができます。
  
御社とクライアント様との関係を大切にし、
窓口や商流を尊重したうえで、
あくまで御社の案件として携わります。
  

また、運用を続けていると、
サービスページの追加やキャンペーン用LP、
LINEへの導線づくりなど、
制作に関するご相談が生まれることもあります。

そうしたご相談は、すべて御社へお戻しします。
  

私がGoogleビジネスプロフィールの運用に
力を入れるようになったきっかけは、
かかりつけの歯科医院から、
  
「低評価の口コミに、どう対応すればよいのか」
  
と相談を受けたことでした。
  
私自身、それまでは歯科医院に苦手意識があり、
かかりつけもありませんでした。
  
しかし、その医院で丁寧に診ていただき、
安心して相談できる専門家がいる心強さを実感しました。
  
患者さんの負担を少しでも減らそうと、
設備を整え、診療の改善を続けておられる姿も知っていたため、
その医院が口コミ対応で困っていると聞き、
何とかお役に立ちたいと思ったことが、この仕事の原点です。
  

支援を続ける中で、良い仕事をしていても、
その価値が必要な方に届いていない事業者様は
少なくないと感じています。
  
探している方と、その力になれる事業者様をつなぐこと。
Googleマップを通じて、その接点を増やすことが、
私の役割だと考えています。
  
「問い合わせが増えた」「予約につながった」と
事業者様から直接お声をいただき、
一緒に変化を喜べる距離で支援できることに、
大きなやりがいを感じています。
  

実績の一例として、関西の飲食店では、
2026年5月からGoogleビジネスプロフィールの
運用支援を開始しました。
  
支援前の4月と運用3か月目の7月を比較すると、
  
・ルート検索数　　　月68回から444回（約6.5倍）
・サイトへの遷移数　月78回から560回（約7.2倍）
・電話発信数　　　　月10回から46回（4.6倍）
  
となりました。
  
口コミ数も8件から49件へ増加し、
評価点は3.8から4.3まで改善しています。
  
口コミ面と、来店・問い合わせにつながる
ユーザー行動の両方で伸びが見られた事例です。
  
※4月と7月の単月比較です。期間中にGoogle検索広告を
一部実施しており、間接的な影響は切り分けていません。
広告クリック自体は、上記数値に含まれていません。
  
その他の事例、具体的な対応内容、価格については、
以下のページにまとめています。
  
https://jet-produce.com/lp/partner01/
  

御社の方針とクライアント様との関係を大切にしながら、
困ったときにすぐ相談していただける距離で、
長くご一緒できればと考えています。
  
制作後の継続支援の選択肢として
ご関心をお持ちいただけましたら、
ご連絡いただけますと幸いです。
  
必要に応じて、Zoomでも詳しくご説明いたします。
  
ご多用のところ、最後までお読みいただき
ありがとうございました。
  
どうぞよろしくお願いいたします。

ーーーーー

ジェットプロデュース
代表　田中 克章
Email　kansha@jet-produce.com

ーーーーー",2026-08-04T09:45:45.955352,skipped,営業お断りの明記あり → 送信せずスキップ,,none,除外_営業NG,,,
株式会社アルフォサポート,https://www.alfo.jp,栃木県宇都宮市戸祭町2638-12,,,https://www.alfo.jp/inquiry/,"株式会社アルフォサポート
ご担当者様

突然のご連絡の中、ご覧いただき誠にありがとうございます。
わたくし、ジェットプロデュース の 田中 と申します。

貴社サイトを拝見し、
地域企業の経営課題に共に取り組み、
ITで事業成長を支える姿勢に惹かれました。

Webや動画、看板、印刷、起業支援まで、
販売促進に必要な接点を一貫して扱われ、
長期的な視野を感じます。

お客様の要望を丁寧に聞き取り、
売れる仕組みを一緒に運用する点が、
とても印象的でした。

サイト制作後も、できれば継続してクライアントを支援したい。
  
けれど、日々の制作案件を進めながら、
新たに担当者を採用・育成し、
毎月の運用や顧客対応まで担うのは簡単ではない。
  
そうしたお悩みはございませんか。
  
  
今回、制作後のGoogleマップ集客
（Googleビジネスプロフィール運用）を担う外部パートナーとして、
お力になれればと思い、ご連絡いたしました。
  

私は現在、クリニック、飲食店、士業事務所、学習塾など、
10社以上のGoogleビジネスプロフィール運用を
継続してご支援しています。
  
もともとは製造業で会社員としてシステム開発に携わり、
独立後は、制作会社のコーディング業務を
年単位で継続して受託しておりました。
  
外部の運用担当として、
主に以下の業務をお引き受けしています。
  
・ご提案資料の作成、商談への同席・ご説明
・投稿、口コミ返信、店舗情報の整備・改善
・月次レポートの作成とご報告
・事業者様からのご質問、ご相談への対応
  
ご提案の段階から、運用開始後の事業者様とのやり取りまで、
私が責任を持って対応いたします。
  

御社で専任担当者を新たに採用・育成したり、
日々の細かなディレクションを増やしたりすることなく、
店舗型クライアント向けの継続支援メニューを
追加していただくことができます。
  
御社とクライアント様との関係を大切にし、
窓口や商流を尊重したうえで、
あくまで御社の案件として携わります。
  

また、運用を続けていると、
サービスページの追加やキャンペーン用LP、
LINEへの導線づくりなど、
制作に関するご相談が生まれることもあります。

そうしたご相談は、すべて御社へお戻しします。
  

私がGoogleビジネスプロフィールの運用に
力を入れるようになったきっかけは、
かかりつけの歯科医院から、
  
「低評価の口コミに、どう対応すればよいのか」
  
と相談を受けたことでした。
  
私自身、それまでは歯科医院に苦手意識があり、
かかりつけもありませんでした。
  
しかし、その医院で丁寧に診ていただき、
安心して相談できる専門家がいる心強さを実感しました。
  
患者さんの負担を少しでも減らそうと、
設備を整え、診療の改善を続けておられる姿も知っていたため、
その医院が口コミ対応で困っていると聞き、
何とかお役に立ちたいと思ったことが、この仕事の原点です。
  

支援を続ける中で、良い仕事をしていても、
その価値が必要な方に届いていない事業者様は
少なくないと感じています。
  
探している方と、その力になれる事業者様をつなぐこと。
Googleマップを通じて、その接点を増やすことが、
私の役割だと考えています。
  
「問い合わせが増えた」「予約につながった」と
事業者様から直接お声をいただき、
一緒に変化を喜べる距離で支援できることに、
大きなやりがいを感じています。
  

実績の一例として、関西の飲食店では、
2026年5月からGoogleビジネスプロフィールの
運用支援を開始しました。
  
支援前の4月と運用3か月目の7月を比較すると、
  
・ルート検索数　　　月68回から444回（約6.5倍）
・サイトへの遷移数　月78回から560回（約7.2倍）
・電話発信数　　　　月10回から46回（4.6倍）
  
となりました。
  
口コミ数も8件から49件へ増加し、
評価点は3.8から4.3まで改善しています。
  
口コミ面と、来店・問い合わせにつながる
ユーザー行動の両方で伸びが見られた事例です。
  
※4月と7月の単月比較です。期間中にGoogle検索広告を
一部実施しており、間接的な影響は切り分けていません。
広告クリック自体は、上記数値に含まれていません。
  
その他の事例、具体的な対応内容、価格については、
以下のページにまとめています。
  
https://jet-produce.com/lp/partner01/
  

御社の方針とクライアント様との関係を大切にしながら、
困ったときにすぐ相談していただける距離で、
長くご一緒できればと考えています。
  
制作後の継続支援の選択肢として
ご関心をお持ちいただけましたら、
ご連絡いただけますと幸いです。
  
必要に応じて、Zoomでも詳しくご説明いたします。
  
ご多用のところ、最後までお読みいただき
ありがとうございました。
  
どうぞよろしくお願いいたします。

ーーーーー

ジェットプロデュース
代表　田中 克章
Email　kansha@jet-produce.com

ーーーーー",2026-08-04T09:45:53.235220,skipped,営業お断りの明記あり → 送信せずスキップ,,none,除外_営業NG,,,
